Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
5109991307,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5109991308,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5109991309,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5109991310,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5109991311,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5109991312,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,
5109991313,NBA $250 Dime Time [Just $0.10!],189556262,$0.10,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
5109991353,NBA $300 Quarter Jukebox [Just $0.25!] ,189556410,$0.25,,,,,,,,,,SG/SF,Josh Hart (42584530),Josh Hart,42584530,SG/SF/F/G/UTIL,6400,BOS@NYK 04/09/2026 07:30PM ET,NYK,31.57
5109991354,NBA $300 Quarter Jukebox [Just $0.25!] ,189556410,$0.25,,,,,,,,,,PG/SG,Bub Carrington (42584535),Bub Carrington,42584535,PG/SG/G/UTIL,6300,CHI@WAS 04/09/2026 07:00PM ET,WAS,23.02
5109991355,NBA $300 Quarter Jukebox [Just $0.25!] ,189556410,$0.25,,,,,,,,,,PF/C,Jabari Smith Jr. (42584539),Jabari Smith Jr.,42584539,PF/C/F/UTIL,6300,PHI@HOU 04/09/2026 08:00PM ET,HOU,31.26
5109991356,NBA $300 Quarter Jukebox [Just $0.25!] ,189556410,$0.25,,,,,,,,,,SF,Bilal Coulibaly (42584548),Bilal Coulibaly,42584548,SF/F/UTIL,6200,CHI@WAS 04/09/2026 07:00PM ET,WAS,25.18
5109991357,NBA $300 Quarter Jukebox [Just $0.25!] ,189556410,$0.25,,,,,,,,,,SG/SF,Norman Powell (42584543),Norman Powell,42584543,SG/SF/F/G/UTIL,6200,MIA@TOR 04/09/2026 07:00PM ET,MIA,32.40
5109991712,NBA $1 Winner Take All [$100 to 1st],189556595,$1,,,,,,,,,,PG/SG,Reed Sheppard (42584551),Reed Sheppard,42584551,PG/SG/G/UTIL,6100,PHI@HOU 04/09/2026 08:00PM ET,HOU,27.37
5109991713,NBA $1 Winner Take All [$100 to 1st],189556595,$1,,,,,,,,,,C,Julian Reese (42584558),Julian Reese,42584558,C/UTIL,6000,CHI@WAS 04/09/2026 07:00PM ET,WAS,31.38
5109991714,NBA $1 Winner Take All [$100 to 1st],189556595,$1,,,,,,,,,,SF,Mikal Bridges (42584555),Mikal Bridges,42584555,SF/F/UTIL,6000,BOS@NYK 04/09/2026 07:30PM ET,NYK,29.75
5109984108,NBA $150 Daily Dollar [Single Entry],189557151,$1,,,,,,,,,,C,Neemias Queta (42584560),Neemias Queta,42584560,C/UTIL,5900,BOS@NYK 04/09/2026 07:30PM ET,BOS,27.20
,,,,,,,,,,,,,C,Tristan Vukcevic (42584562),Tristan Vukcevic,42584562,C/UTIL,5800,CHI@WAS 04/09/2026 07:00PM ET,WAS,16.63
,,,,,,,,,,,,,SF,Jarace Walker (42584564),Jarace Walker,42584564,SF/F/UTIL,5700,IND@BKN 04/09/2026 07:30PM ET,IND,23.91
,,,,,,,,,,,,,PF,Andrew Wiggins (42584567),Andrew Wiggins,42584567,PF/F/UTIL,5700,MIA@TOR 04/09/2026 07:00PM ET,MIA,30.67
,,,,,,,,,,,,,PG/SG,Anfernee Simons (42584572),Anfernee Simons,42584572,PG/SG/G/UTIL,5600,CHI@WAS 04/09/2026 07:00PM ET,CHI,22.98
,,,,,,,,,,,,,C,Nic Claxton (42584570),Nic Claxton,42584570,C/UTIL,5600,IND@BKN 04/09/2026 07:30PM ET,BKN,29.09
,,,,,,,,,,,,,SG/SF,Jaime Jaquez Jr. (42584576),Jaime Jaquez Jr.,42584576,SG/SF/F/G/UTIL,5500,MIA@TOR 04/09/2026 07:00PM ET,MIA,29.94
,,,,,,,,,,,,,C,Jakob Poeltl (42584581),Jakob Poeltl,42584581,C/UTIL,5500,MIA@TOR 04/09/2026 07:00PM ET,TOR,25.95
,,,,,,,,,,,,,SF/PF,Leaky Black (42584588),Leaky Black,42584588,SF/PF/F/UTIL,5400,CHI@WAS 04/09/2026 07:00PM ET,WAS,19.40
,,,,,,,,,,,,,SG/SF,Kelly Oubre Jr. (42584583),Kelly Oubre Jr.,42584583,SG/SF/F/G/UTIL,5400,PHI@HOU 04/09/2026 08:00PM ET,PHI,26.60
,,,,,,,,,,,,,PF,Justin Champagnie (42584592),Justin Champagnie,42584592,PF/F/UTIL,5300,CHI@WAS 04/09/2026 07:00PM ET,WAS,20.32
,,,,,,,,,,,,,SF/PF,Leonard Miller (42584598),Leonard Miller,42584598,SF/PF/F/UTIL,5300,CHI@WAS 04/09/2026 07:00PM ET,CHI,13.88
,,,,,,,,,,,,,PG,Nolan Traore (42584595),Nolan Traore,42584595,PG/G/UTIL,5300,IND@BKN 04/09/2026 07:30PM ET,BKN,18.52
,,,,,,,,,,,,,SG/SF,Jamir Watkins (42584609),Jamir Watkins,42584609,SG/SF/F/G/UTIL,5200,CHI@WAS 04/09/2026 07:00PM ET,WAS,16.80
,,,,,,,,,,,,,PF/C,Josh Minott (42584605),Josh Minott,42584605,PF/C/F/UTIL,5200,IND@BKN 04/09/2026 07:30PM ET,BKN,15.89
,,,,,,,,,,,,,PG,Davion Mitchell (42584602),Davion Mitchell,42584602,PG/G/UTIL,5200,MIA@TOR 04/09/2026 07:00PM ET,MIA,24.54
,,,,,,,,,,,,,PF/C,Guerschon Yabusele (42584614),Guerschon Yabusele,42584614,PF/C/F/UTIL,5100,CHI@WAS 04/09/2026 07:00PM ET,CHI,12.79
,,,,,,,,,,,,,SF,Ziaire Williams (42584629),Ziaire Williams,42584629,SF/F/UTIL,5000,IND@BKN 04/09/2026 07:30PM ET,BKN,18.54
,,,,,,,,,,,,,SG/SF,Pelle Larsson (42584622),Pelle Larsson,42584622,SG/SF/F/G/UTIL,5000,MIA@TOR 04/09/2026 07:00PM ET,MIA,22.33
,,,,,,,,,,,,,PG/SG,Quentin Grimes (42584618),Quentin Grimes,42584618,PG/SG/G/UTIL,5000,PHI@HOU 04/09/2026 08:00PM ET,PHI,25.41
,,,,,,,,,,,,,C,Nikola Vucevic (42584627),Nikola Vucevic,42584627,C/UTIL,5000,BOS@NYK 04/09/2026 07:30PM ET,BOS,34.01
,,,,,,,,,,,,,C,Jay Huff (42584632),Jay Huff,42584632,C/UTIL,4900,IND@BKN 04/09/2026 07:30PM ET,IND,21.28
,,,,,,,,,,,,,PG,Ben Saraf (42584634),Ben Saraf,42584634,PG/G/UTIL,4900,IND@BKN 04/09/2026 07:30PM ET,BKN,15.27
,,,,,,,,,,,,,C,Nick Richards (42584642),Nick Richards,42584642,C/UTIL,4800,CHI@WAS 04/09/2026 07:00PM ET,CHI,14.19
,,,,,,,,,,,,,SG/SF,Ja'Kobe Walter (42584637),Ja'Kobe Walter,42584637,SG/SF/F/G/UTIL,4800,MIA@TOR 04/09/2026 07:00PM ET,TOR,15.29
,,,,,,,,,,,,,SG,Drake Powell (42584646),Drake Powell,42584646,SG/G/UTIL,4700,IND@BKN 04/09/2026 07:30PM ET,BKN,12.47
,,,,,,,,,,,,,PG/SG,Quenton Jackson (42584649),Quenton Jackson,42584649,PG/SG/G/UTIL,4700,IND@BKN 04/09/2026 07:30PM ET,IND,16.65
,,,,,,,,,,,,,C,Kel'el Ware (42584644),Kel'el Ware,42584644,C/UTIL,4700,MIA@TOR 04/09/2026 07:00PM ET,MIA,27.93
,,,,,,,,,,,,,PG/SG,Tre Johnson (42584655),Tre Johnson,42584655,PG/SG/G/UTIL,4600,CHI@WAS 04/09/2026 07:00PM ET,WAS,20.69
,,,,,,,,,,,,,SG,Jaden Hardy (42584659),Jaden Hardy,42584659,SG/G/UTIL,4600,CHI@WAS 04/09/2026 07:00PM ET,WAS,13.75
,,,,,,,,,,,,,PF/C,Obi Toppin (42584662),Obi Toppin,42584662,PF/C/F/UTIL,4600,IND@BKN 04/09/2026 07:30PM ET,IND,20.74
,,,,,,,,,,,,,C,Mitchell Robinson (42584653),Mitchell Robinson,42584653,C/UTIL,4600,BOS@NYK 04/09/2026 07:30PM ET,NYK,22.04
,,,,,,,,,,,,,SG/SF,Isaac Okoro (42584669),Isaac Okoro,42584669,SG/SF/F/G/UTIL,4500,CHI@WAS 04/09/2026 07:00PM ET,CHI,17.68
,,,,,,,,,,,,,C,E.J. Liddell (42584678),E.J. Liddell,42584678,C/UTIL,4500,IND@BKN 04/09/2026 07:30PM ET,BKN,9.01
,,,,,,,,,,,,,SF,Jalen Slawson (42584680),Jalen Slawson,42584680,SF/F/UTIL,4500,IND@BKN 04/09/2026 07:30PM ET,IND,22.18
,,,,,,,,,,,,,PG,Jamal Shead (42584666),Jamal Shead,42584666,PG/G/UTIL,4500,MIA@TOR 04/09/2026 07:00PM ET,TOR,19.27
,,,,,,,,,,,,,PF/C,Collin Murray-Boyles (42584674),Collin Murray-Boyles,42584674,PF/C/F/UTIL,4500,MIA@TOR 04/09/2026 07:00PM ET,TOR,20.96
,,,,,,,,,,,,,PG/SG,Rob Dillingham (42584689),Rob Dillingham,42584689,PG/SG/G/UTIL,4400,CHI@WAS 04/09/2026 07:00PM ET,CHI,12.66
,,,,,,,,,,,,,PF/C,Anthony Gill (42584693),Anthony Gill,42584693,PF/C/F/UTIL,4400,CHI@WAS 04/09/2026 07:00PM ET,WAS,12.49
,,,,,,,,,,,,,SF/PF,Noah Clowney (42584685),Noah Clowney,42584685,SF/PF/F/UTIL,4400,IND@BKN 04/09/2026 07:30PM ET,BKN,22.99
,,,,,,,,,,,,,SG,Aaron Nesmith (42584697),Aaron Nesmith,42584697,SG/G/UTIL,4400,IND@BKN 04/09/2026 07:30PM ET,IND,24.51
,,,,,,,,,,,,,C,Sandro Mamukelashvili (42584683),Sandro Mamukelashvili,42584683,C/UTIL,4400,MIA@TOR 04/09/2026 07:00PM ET,TOR,23.18
,,,,,,,,,,,,,PF/C,Micah Potter (42584714),Micah Potter,42584714,PF/C/F/UTIL,4300,IND@BKN 04/09/2026 07:30PM ET,IND,19.11
,,,,,,,,,,,,,PG,Kasparas Jakucionis (42584711),Kasparas Jakucionis,42584711,PG/G/UTIL,4300,MIA@TOR 04/09/2026 07:00PM ET,MIA,14.83
,,,,,,,,,,,,,C,Andre Drummond (42584704),Andre Drummond,42584704,C/UTIL,4300,PHI@HOU 04/09/2026 08:00PM ET,PHI,21.10
,,,,,,,,,,,,,SG/SF,Tari Eason (42584706),Tari Eason,42584706,SG/SF/F/G/UTIL,4300,PHI@HOU 04/09/2026 08:00PM ET,HOU,24.13
,,,,,,,,,,,,,SF/PF,Sam Hauser (42584700),Sam Hauser,42584700,SF/PF/F/UTIL,4300,BOS@NYK 04/09/2026 07:30PM ET,BOS,18.59
,,,,,,,,,,,,,SF/PF,Kobe Brown (42584718),Kobe Brown,42584718,SF/PF/F/UTIL,4200,IND@BKN 04/09/2026 07:30PM ET,IND,12.21
,,,,,,,,,,,,,PG,T.J. McConnell (42584722),T.J. McConnell,42584722,PG/G/UTIL,4200,IND@BKN 04/09/2026 07:30PM ET,IND,21.79
,,,,,,,,,,,,,PF,Patrick Williams (42584725),Patrick Williams,42584725,PF/F/UTIL,4100,CHI@WAS 04/09/2026 07:00PM ET,CHI,14.58
,,,,,,,,,,,,,PG,Sharife Cooper (42584732),Sharife Cooper,42584732,PG/G/UTIL,4100,CHI@WAS 04/09/2026 07:00PM ET,WAS,15.03
,,,,,,,,,,,,,SF/PF,Jalen Wilson (42584728),Jalen Wilson,42584728,SF/PF/F/UTIL,4100,IND@BKN 04/09/2026 07:30PM ET,BKN,10.52
,,,,,,,,,,,,,SG,Ethan Thompson (42584735),Ethan Thompson,42584735,SG/G/UTIL,4100,IND@BKN 04/09/2026 07:30PM ET,IND,12.51
,,,,,,,,,,,,,PF/C,Dominick Barlow (42584738),Dominick Barlow,42584738,PF/C/F/UTIL,4000,PHI@HOU 04/09/2026 08:00PM ET,PHI,18.66
,,,,,,,,,,,,,PG/SG,Aaron Holiday (42584745),Aaron Holiday,42584745,PG/SG/G/UTIL,4000,PHI@HOU 04/09/2026 08:00PM ET,HOU,9.61
,,,,,,,,,,,,,PG,Jose Alvarado (42584742),Jose Alvarado,42584742,PG/G/UTIL,4000,BOS@NYK 04/09/2026 07:30PM ET,NYK,17.53
,,,,,,,,,,,,,PG/SG,Kam Jones (42584749),Kam Jones,42584749,PG/SG/G/UTIL,3900,IND@BKN 04/09/2026 07:30PM ET,IND,11.94
,,,,,,,,,,,,,SG/SF,Taelon Peter (42584753),Taelon Peter,42584753,SG/SF/F/G/UTIL,3900,IND@BKN 04/09/2026 07:30PM ET,IND,9.46
,,,,,,,,,,,,,PF,Tre Scott (42584758),Tre Scott,42584758,PF/F/UTIL,3900,IND@BKN 04/09/2026 07:30PM ET,BKN,20.75
,,,,,,,,,,,,,PF/C,Chaney Johnson (42584768),Chaney Johnson,42584768,PF/C/F/UTIL,3800,IND@BKN 04/09/2026 07:30PM ET,BKN,18.59
,,,,,,,,,,,,,PG/SG,Malachi Smith (42584772),Malachi Smith,42584772,PG/SG/G/UTIL,3800,IND@BKN 04/09/2026 07:30PM ET,BKN,16.38
,,,,,,,,,,,,,C,Adem Bona (42584766),Adem Bona,42584766,C/UTIL,3800,PHI@HOU 04/09/2026 08:00PM ET,PHI,13.98
,,,,,,,,,,,,,SG/SF,Baylor Scheierman (42584761),Baylor Scheierman,42584761,SG/SF/F/G/UTIL,3800,BOS@NYK 04/09/2026 07:30PM ET,BOS,13.04
,,,,,,,,,,,,,SG/SF,Ben Sheppard (42584778),Ben Sheppard,42584778,SG/SF/F/G/UTIL,3700,IND@BKN 04/09/2026 07:30PM ET,IND,15.16
,,,,,,,,,,,,,C,Luka Garza (42584776),Luka Garza,42584776,C/UTIL,3700,BOS@NYK 04/09/2026 07:30PM ET,BOS,15.63
,,,,,,,,,,,,,SG,Terance Mann (42584783),Terance Mann,42584783,SG/G/UTIL,3600,IND@BKN 04/09/2026 07:30PM ET,BKN,17.37
,,,,,,,,,,,,,PG/SG,Miles McBride (42584786),Miles McBride,42584786,PG/SG/G/UTIL,3600,BOS@NYK 04/09/2026 07:30PM ET,NYK,22.07
,,,,,,,,,,,,,C,Lachlan Olbrich (42584793),Lachlan Olbrich,42584793,C/UTIL,3500,CHI@WAS 04/09/2026 07:00PM ET,CHI,6.93
,,,,,,,,,,,,,PG/SG,Tyson Etienne (42584795),Tyson Etienne,42584795,PG/SG/G/UTIL,3500,IND@BKN 04/09/2026 07:30PM ET,BKN,10.80
,,,,,,,,,,,,,SG,Landry Shamet (42584790),Landry Shamet,42584790,SG/G/UTIL,3500,BOS@NYK 04/09/2026 07:30PM ET,NYK,16.22
,,,,,,,,,,,,,PG/SG,Mac McClung (42584804),Mac McClung,42584804,PG/SG/G/UTIL,3400,CHI@WAS 04/09/2026 07:00PM ET,CHI,10.47
,,,,,,,,,,,,,SG/SF,Josh Okogie (42584799),Josh Okogie,42584799,SG/SF/F/G/UTIL,3400,PHI@HOU 04/09/2026 08:00PM ET,HOU,10.98
,,,,,,,,,,,,,PG,Yuki Kawamura (42584818),Yuki Kawamura,42584818,PG/G/UTIL,3300,CHI@WAS 04/09/2026 07:00PM ET,CHI,10.12
,,,,,,,,,,,,,PF,Simone Fontecchio (42584815),Simone Fontecchio,42584815,PF/F/UTIL,3300,MIA@TOR 04/09/2026 07:00PM ET,MIA,16.01
,,,,,,,,,,,,,C,Clint Capela (42584808),Clint Capela,42584808,C/UTIL,3300,PHI@HOU 04/09/2026 08:00PM ET,HOU,12.52
,,,,,,,,,,,,,SG/SF,Jordan Clarkson (42584810),Jordan Clarkson,42584810,SG/SF/F/G/UTIL,3300,BOS@NYK 04/09/2026 07:30PM ET,NYK,14.15
,,,,,,,,,,,,,SG/SF,Ochai Agbaji (42584827),Ochai Agbaji,42584827,SG/SF/F/G/UTIL,3200,IND@BKN 04/09/2026 07:30PM ET,BKN,10.39
,,,,,,,,,,,,,PG,Dru Smith (42584821),Dru Smith,42584821,PG/G/UTIL,3200,MIA@TOR 04/09/2026 07:00PM ET,MIA,15.92
,,,,,,,,,,,,,SF/PF,Justin Edwards (42584832),Justin Edwards,42584832,SF/PF/F/UTIL,3200,PHI@HOU 04/09/2026 08:00PM ET,PHI,11.92
,,,,,,,,,,,,,PF,Jordan Walsh (42584824),Jordan Walsh,42584824,PF/F/UTIL,3200,BOS@NYK 04/09/2026 07:30PM ET,BOS,13.86
,,,,,,,,,,,,,SG/SF,Gradey Dick (42584836),Gradey Dick,42584836,SG/SF/F/G/UTIL,3100,MIA@TOR 04/09/2026 07:00PM ET,TOR,11.11
,,,,,,,,,,,,,PF/C,Nikola Jovic (42584841),Nikola Jovic,42584841,PF/C/F/UTIL,3100,MIA@TOR 04/09/2026 07:00PM ET,MIA,16.26
,,,,,,,,,,,,,SF/PF,Jae'Sean Tate (42584845),Jae'Sean Tate,42584845,SF/PF/F/UTIL,3100,PHI@HOU 04/09/2026 08:00PM ET,HOU,5.66
,,,,,,,,,,,,,C,Jalen Smith (42584873),Jalen Smith,42584873,C/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,CHI,23.44
,,,,,,,,,,,,,SG,Kyshawn George (42584887),Kyshawn George,42584887,SG/G/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,WAS,31.47
,,,,,,,,,,,,,PG,D'Angelo Russell (42584937),D'Angelo Russell,42584937,PG/G/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,WAS,19.91
,,,,,,,,,,,,,SF,Cam Whitmore (42584958),Cam Whitmore,42584958,SF/F/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,WAS,15.86
,,,,,,,,,,,,,C,Anthony Davis (42584963),Anthony Davis,42584963,C/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,WAS,44.06
,,,,,,,,,,,,,PG,Trae Young (42584965),Trae Young,42584965,PG/G/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,WAS,34.33
,,,,,,,,,,,,,C,Zach Collins (42584987),Zach Collins,42584987,C/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,CHI,20.25
,,,,,,,,,,,,,SF/PF,Noa Essengue (42585007),Noa Essengue,42585007,SF/PF/F/UTIL,3000,CHI@WAS 04/09/2026 07:00PM ET,CHI,1
,,,,,,,,,,,,,C,Day'Ron Sharpe (42584860),Day'Ron Sharpe,42584860,C/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,BKN,22.88
,,,,,,,,,,,,,C,Danny Wolf (42584869),Danny Wolf,42584869,C/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,BKN,20.60
,,,,,,,,,,,,,PG,Egor Demin (42584881),Egor Demin,42584881,PG/G/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,BKN,21.93
,,,,,,,,,,,,,SF,Michael Porter Jr. (42584884),Michael Porter Jr.,42584884,SF/F/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,BKN,41.07
,,,,,,,,,,,,,C,Ivica Zubac (42584890),Ivica Zubac,42584890,C/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,IND,32.91
,,,,,,,,,,,,,SG,Johnny Furphy (42584916),Johnny Furphy,42584916,SG/G/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,IND,13.86
,,,,,,,,,,,,,PG,Tyrese Haliburton (42585021),Tyrese Haliburton,42585021,PG/G/UTIL,3000,IND@BKN 04/09/2026 07:30PM ET,IND,0
