Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
5126319606,NBA $17.5K And-One,189990663,$1,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5126319607,NBA $17.5K And-One,189990663,$1,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5126319608,NBA $17.5K And-One,189990663,$1,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5126319609,NBA $17.5K And-One,189990663,$1,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5126319610,NBA $17.5K And-One,189990663,$1,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5126330606,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,
5126330607,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
5126330619,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,PG/SG,Jrue Holiday (42773485),Jrue Holiday,42773485,PG/SG/G/UTIL,7000,POR@SAS 04/28/2026 09:30PM ET,POR,34.06
5126330620,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,SF/PF,Paul George (42773489),Paul George,42773489,SF/PF/F/UTIL,6900,PHI@BOS 04/28/2026 07:00PM ET,PHI,33.70
5126330621,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,PG/SG,CJ McCollum (42773493),CJ McCollum,42773493,PG/SG/G/UTIL,6800,ATL@NYK 04/28/2026 08:00PM ET,ATL,31.91
5126330622,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,SG/SF,Josh Hart (42773497),Josh Hart,42773497,SG/SF/F/G/UTIL,6700,ATL@NYK 04/28/2026 08:00PM ET,NYK,31.57
5126330623,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,PG/SG,VJ Edgecombe (42773502),VJ Edgecombe,42773502,PG/SG/G/UTIL,6600,PHI@BOS 04/28/2026 07:00PM ET,PHI,33.38
5126330624,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,PG/SG,Nickeil Alexander-Walker (42773506),Nickeil Alexander-Walker,42773506,PG/SG/G/UTIL,6400,ATL@NYK 04/28/2026 08:00PM ET,ATL,34.44
5126330625,NBA $250 Dime Time [Just $0.10!],190011611,$0.10,,,,,,,,,,SF,Dyson Daniels (42773510),Dyson Daniels,42773510,SF/F/UTIL,6300,ATL@NYK 04/28/2026 08:00PM ET,ATL,33.52
5126320070,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PF,OG Anunoby (42773513),OG Anunoby,42773513,PF/F/UTIL,6200,ATL@NYK 04/28/2026 08:00PM ET,NYK,32.08
5126320071,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG/SG,Payton Pritchard (42773516),Payton Pritchard,42773516,PG/SG/G/UTIL,6100,PHI@BOS 04/28/2026 07:00PM ET,BOS,32.05
5126320072,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG,Derrick White (42773520),Derrick White,42773520,PG/G/UTIL,6000,PHI@BOS 04/28/2026 07:00PM ET,BOS,34.78
5126320073,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Donovan Clingan (42773523),Donovan Clingan,42773523,C/UTIL,5900,POR@SAS 04/28/2026 09:30PM ET,POR,34.19
5126320074,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Onyeka Okongwu (42773525),Onyeka Okongwu,42773525,C/UTIL,5800,ATL@NYK 04/28/2026 08:00PM ET,ATL,33.88
5126320075,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG,Damian Lillard (42773527),Damian Lillard,42773527,PG/G/UTIL,5700,POR@SAS 04/28/2026 09:30PM ET,POR,0
5126320076,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SF,Devin Vassell (42773530),Devin Vassell,42773530,SF/F/UTIL,5500,POR@SAS 04/28/2026 09:30PM ET,SAS,26.23
5126320077,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG,Scoot Henderson (42773533),Scoot Henderson,42773533,PG/G/UTIL,5400,POR@SAS 04/28/2026 09:30PM ET,POR,25.11
5126320078,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SG/SF,Kelly Oubre Jr. (42773536),Kelly Oubre Jr.,42773536,SG/SF/F/G/UTIL,5300,PHI@BOS 04/28/2026 07:00PM ET,PHI,26.35
5126320079,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SF/PF,Jonathan Kuminga (42773541),Jonathan Kuminga,42773541,SF/PF/F/UTIL,5200,ATL@NYK 04/28/2026 08:00PM ET,ATL,23.86
5126320080,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Neemias Queta (42773545),Neemias Queta,42773545,C/UTIL,5100,PHI@BOS 04/28/2026 07:00PM ET,BOS,26.80
5126320081,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SF,Mikal Bridges (42773547),Mikal Bridges,42773547,SF/F/UTIL,4900,ATL@NYK 04/28/2026 08:00PM ET,NYK,28.46
5126320082,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SF,Toumani Camara (42773550),Toumani Camara,42773550,SF/F/UTIL,4800,POR@SAS 04/28/2026 09:30PM ET,POR,26.75
5126320083,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Nikola Vucevic (42773553),Nikola Vucevic,42773553,C/UTIL,4600,PHI@BOS 04/28/2026 07:00PM ET,BOS,32.83
5126320084,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG/SG,Dylan Harper (42773555),Dylan Harper,42773555,PG/SG/G/UTIL,4500,POR@SAS 04/28/2026 09:30PM ET,SAS,23.79
5126320085,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Robert Williams (42773559),Robert Williams,42773559,C/UTIL,4400,POR@SAS 04/28/2026 09:30PM ET,POR,21.28
5126320086,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PG/SG,Quentin Grimes (42773565),Quentin Grimes,42773565,PG/SG/G/UTIL,4300,PHI@BOS 04/28/2026 07:00PM ET,PHI,24.72
5126320087,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,SF/PF,Julian Champagnie (42773561),Julian Champagnie,42773561,SF/PF/F/UTIL,4300,POR@SAS 04/28/2026 09:30PM ET,SAS,23.65
5126320088,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,C,Luke Kornet (42773569),Luke Kornet,42773569,C/UTIL,4200,POR@SAS 04/28/2026 09:30PM ET,SAS,19.92
5126320089,NBA $250 Dime Time [Just $0.10!],190011627,$0.10,,,,,,,,,,PF,Jerami Grant (42773571),Jerami Grant,42773571,PF/F/UTIL,4200,POR@SAS 04/28/2026 09:30PM ET,POR,28.05
5126330454,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,SF/PF,Sam Hauser (42773574),Sam Hauser,42773574,SF/PF/F/UTIL,4100,PHI@BOS 04/28/2026 07:00PM ET,BOS,18.73
5126330455,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,C,Andre Drummond (42773578),Andre Drummond,42773578,C/UTIL,4000,PHI@BOS 04/28/2026 07:00PM ET,PHI,21.75
5126330456,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,C,Mitchell Robinson (42773580),Mitchell Robinson,42773580,C/UTIL,3900,ATL@NYK 04/28/2026 08:00PM ET,NYK,21.71
5126330457,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,SG/SF,Keldon Johnson (42773582),Keldon Johnson,42773582,SG/SF/F/G/UTIL,3800,POR@SAS 04/28/2026 09:30PM ET,SAS,23.08
5126330458,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,PG/SG,Miles McBride (42773587),Miles McBride,42773587,PG/SG/G/UTIL,3700,ATL@NYK 04/28/2026 08:00PM ET,NYK,21.16
5126330459,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,PG/SG,Shaedon Sharpe (42773591),Shaedon Sharpe,42773591,PG/SG/G/UTIL,3600,POR@SAS 04/28/2026 09:30PM ET,POR,31.1
5126330460,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,SG/SF,Jordan Clarkson (42773595),Jordan Clarkson,42773595,SG/SF/F/G/UTIL,3500,ATL@NYK 04/28/2026 08:00PM ET,NYK,13.94
5126330461,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,PG,Gabe Vincent (42773603),Gabe Vincent,42773603,PG/G/UTIL,3400,ATL@NYK 04/28/2026 08:00PM ET,ATL,9.22
5126330462,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,PF,Harrison Barnes (42773600),Harrison Barnes,42773600,PF/F/UTIL,3400,POR@SAS 04/28/2026 09:30PM ET,SAS,17.70
5126330463,NBA $6K mini-MAX [150 Entry Max],190012082,$0.50,,,,,,,,,,PF/C,Mouhamed Gueye (42773611),Mouhamed Gueye,42773611,PF/C/F/UTIL,3300,ATL@NYK 04/28/2026 08:00PM ET,ATL,12.60
5126330423,NBA $750 Hot Shot [3 Entry Max],190015117,$3,,,,,,,,,,SG/SF,Baylor Scheierman (42773606),Baylor Scheierman,42773606,SG/SF/F/G/UTIL,3300,PHI@BOS 04/28/2026 07:00PM ET,BOS,13.74
5126330424,NBA $750 Hot Shot [3 Entry Max],190015117,$3,,,,,,,,,,C,Adem Bona (42773615),Adem Bona,42773615,C/UTIL,3300,PHI@BOS 04/28/2026 07:00PM ET,PHI,13.47
5126330425,NBA $750 Hot Shot [3 Entry Max],190015117,$3,,,,,,,,,,PG,Jose Alvarado (42773620),Jose Alvarado,42773620,PG/G/UTIL,3200,ATL@NYK 04/28/2026 08:00PM ET,NYK,17.56
5126320015,NBA $300 Daily Dollar [Single Entry],190015304,$1,,,,,,,,,,C,Tony Bradley (42773628),Tony Bradley,42773628,C/UTIL,3200,ATL@NYK 04/28/2026 08:00PM ET,ATL,9.01
,,,,,,,,,,,,,PF,Jordan Walsh (42773617),Jordan Walsh,42773617,PF/F/UTIL,3200,PHI@BOS 04/28/2026 07:00PM ET,BOS,13.68
,,,,,,,,,,,,,SG/SF,Kris Murray (42773623),Kris Murray,42773623,SG/SF/F/G/UTIL,3200,POR@SAS 04/28/2026 09:30PM ET,POR,13.98
,,,,,,,,,,,,,SG/SF,Corey Kispert (42773639),Corey Kispert,42773639,SG/SF/F/G/UTIL,3100,ATL@NYK 04/28/2026 08:00PM ET,ATL,15.17
,,,,,,,,,,,,,C,Luka Garza (42773633),Luka Garza,42773633,C/UTIL,3100,PHI@BOS 04/28/2026 07:00PM ET,BOS,15.93
,,,,,,,,,,,,,SF/PF,Justin Edwards (42773635),Justin Edwards,42773635,SF/PF/F/UTIL,3100,PHI@BOS 04/28/2026 07:00PM ET,PHI,11.84
,,,,,,,,,,,,,SF,Carter Bryant (42773630),Carter Bryant,42773630,SF/F/UTIL,3100,POR@SAS 04/28/2026 09:30PM ET,SAS,9.68
,,,,,,,,,,,,,PF/C,Mohamed Diawara (42773657),Mohamed Diawara,42773657,PF/C/F/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,7.14
,,,,,,,,,,,,,SG/SF,Zaccharie Risacher (42773661),Zaccharie Risacher,42773661,SG/SF/F/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,18.78
,,,,,,,,,,,,,C,Jock Landale (42773666),Jock Landale,42773666,C/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,22.60
,,,,,,,,,,,,,PG,Tyler Kolek (42773677),Tyler Kolek,42773677,PG/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,11.46
,,,,,,,,,,,,,C,Ariel Hukporti (42773680),Ariel Hukporti,42773680,C/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,7.52
,,,,,,,,,,,,,SG,Landry Shamet (42773682),Landry Shamet,42773682,SG/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,14.96
,,,,,,,,,,,,,PG,Keaton Wallace (42773689),Keaton Wallace,42773689,PG/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,8.56
,,,,,,,,,,,,,SF,Buddy Hield (42773692),Buddy Hield,42773692,SF/F/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,14.72
,,,,,,,,,,,,,PF/C,Asa Newell (42773711),Asa Newell,42773711,PF/C/F/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,10.26
,,,,,,,,,,,,,SF/PF,Jeremy Sochan (42773715),Jeremy Sochan,42773715,SF/PF/F/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,8.97
,,,,,,,,,,,,,SG/SF,Pacome Dadiet (42773740),Pacome Dadiet,42773740,SG/SF/F/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,3.78
,,,,,,,,,,,,,C,Christian Koloko (42773747),Christian Koloko,42773747,C/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,9.92
,,,,,,,,,,,,,SF,Kevin McCullar Jr. (42773749),Kevin McCullar Jr.,42773749,SF/F/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,6.24
,,,,,,,,,,,,,PG,RayJ Dennis (42773756),RayJ Dennis,42773756,PG/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,10.03
,,,,,,,,,,,,,C,Trey Jemison (42773766),Trey Jemison,42773766,C/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,3.38
,,,,,,,,,,,,,C,Dillon Jones (42773779),Dillon Jones,42773779,C/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,NYK,4.32
,,,,,,,,,,,,,PG,Keshon Gilbert (42773793),Keshon Gilbert,42773793,PG/G/UTIL,3000,ATL@NYK 04/28/2026 08:00PM ET,ATL,12.81
,,,,,,,,,,,,,SG/SF,Hugo Gonzalez (42773648),Hugo Gonzalez,42773648,SG/SF/F/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,10.44
,,,,,,,,,,,,,PF/C,Dominick Barlow (42773653),Dominick Barlow,42773653,PF/C/F/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,17.86
,,,,,,,,,,,,,SF/PF,Jabari Walker (42773673),Jabari Walker,42773673,SF/PF/F/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,9.83
,,,,,,,,,,,,,PF/C,Trendon Watford (42773685),Trendon Watford,42773685,PF/C/F/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,15.07
,,,,,,,,,,,,,SG/SF,Dalen Terry (42773695),Dalen Terry,42773695,SG/SF/F/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,9.51
,,,,,,,,,,,,,PG,Tyrese Martin (42773703),Tyrese Martin,42773703,PG/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,13.49
,,,,,,,,,,,,,SF/PF,Ron Harper Jr. (42773736),Ron Harper Jr.,42773736,SF/PF/F/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,8.62
,,,,,,,,,,,,,C,Amari Williams (42773752),Amari Williams,42773752,C/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,5.25
,,,,,,,,,,,,,PG/SG,Kyle Lowry (42773759),Kyle Lowry,42773759,PG/SG/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,3.77
,,,,,,,,,,,,,SG,Marjon Beauchamp (42773763),Marjon Beauchamp,42773763,SG/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,13.21
,,,,,,,,,,,,,PG,Max Shulga (42773768),Max Shulga,42773768,PG/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,1.69
,,,,,,,,,,,,,C,Johni Broome (42773774),Johni Broome,42773774,C/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,PHI,4.04
,,,,,,,,,,,,,SF,John Tonje (42773776),John Tonje,42773776,SF/F/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,5.17
,,,,,,,,,,,,,PG,Dalano Banton (42773781),Dalano Banton,42773781,PG/G/UTIL,3000,PHI@BOS 04/28/2026 07:00PM ET,BOS,6.39
,,,,,,,,,,,,,PF/C,Sidy Cissoko (42773644),Sidy Cissoko,42773644,PF/C/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,11.64
,,,,,,,,,,,,,SG/SF,Vit Krejci (42773668),Vit Krejci,42773668,SG/SF/F/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,15.57
,,,,,,,,,,,,,SG,Caleb Love (42773700),Caleb Love,42773700,SG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,18.64
,,,,,,,,,,,,,C,Hansen Yang (42773706),Hansen Yang,42773706,C/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,4.88
,,,,,,,,,,,,,PG,Jordan McLaughlin (42773708),Jordan McLaughlin,42773708,PG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,5.26
,,,,,,,,,,,,,PF/C,Kelly Olynyk (42773719),Kelly Olynyk,42773719,PF/C/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,7.89
,,,,,,,,,,,,,SG,Lindy Waters III (42773723),Lindy Waters III,42773723,SG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,4.38
,,,,,,,,,,,,,PG,Blake Wesley (42773726),Blake Wesley,42773726,PG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,9.46
,,,,,,,,,,,,,SG,Chris Youngblood (42773729),Chris Youngblood,42773729,SG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,4.29
,,,,,,,,,,,,,SF/PF,Matisse Thybulle (42773732),Matisse Thybulle,42773732,SF/PF/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,13.93
,,,,,,,,,,,,,C,Bismack Biyombo (42773745),Bismack Biyombo,42773745,C/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,2.63
,,,,,,,,,,,,,C,Mason Plumlee (42773754),Mason Plumlee,42773754,C/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,6.73
,,,,,,,,,,,,,PG,David Jones-Garcia (42773771),David Jones-Garcia,42773771,PG/G/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,8.02
,,,,,,,,,,,,,SF,Harrison Ingram (42773784),Harrison Ingram,42773784,SF/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,2.32
,,,,,,,,,,,,,SF,Emanuel Miller (42773787),Emanuel Miller,42773787,SF/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,SAS,5.95
,,,,,,,,,,,,,PF,Jayson Kent (42773790),Jayson Kent,42773790,PF/F/UTIL,3000,POR@SAS 04/28/2026 09:30PM ET,POR,4.15
