Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5108670689,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5108670690,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5108670691,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5108670692,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5108670693,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5108670694,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,
5108670695,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
5108670706,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,SP,Dylan Cease (42565047),Dylan Cease,42565047,P,9400,LAD@TOR 04/08/2026 03:07PM ET,TOR,21.98
5108670707,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,SP,Kevin Gausman (42565501),Kevin Gausman,42565501,P,9400,LAD@TOR 04/08/2026 03:07PM ET,TOR,25.67
5108670708,MLB $100 Dime Time [Just $0.10!],189523378,$0.10,,,,,,,,,,,,SP,MacKenzie Gore (42565048),MacKenzie Gore,42565048,P,9100,SEA@TEX 04/08/2026 02:35PM ET,TEX,22.15
,,,,,,,,,,,,,,,SP,Jacob deGrom (42565502),Jacob deGrom,42565502,P,9100,SEA@TEX 04/08/2026 02:35PM ET,TEX,17.48
,,,,,,,,,,,,,,,SP,Cole Ragans (42565049),Cole Ragans,42565049,P,8900,KC@CLE 04/08/2026 01:10PM ET,KC,15.75
,,,,,,,,,,,,,,,SP,Kris Bubic (42565503),Kris Bubic,42565503,P,8900,KC@CLE 04/08/2026 01:10PM ET,KC,17.78
,,,,,,,,,,,,,,,SP,Michael Wacha (42565504),Michael Wacha,42565504,P,8900,KC@CLE 04/08/2026 01:10PM ET,KC,22.32
,,,,,,,,,,,,,,,SP,Hunter Brown (42565505),Hunter Brown,42565505,P,8800,HOU@COL 04/08/2026 03:10PM ET,HOU,26.7
,,,,,,,,,,,,,,,SP,Nolan McLean (42565506),Nolan McLean,42565506,P,8800,ARI@NYM 04/08/2026 04:10PM ET,NYM,19.62
,,,,,,,,,,,,,,,RP,Clay Holmes (42565507),Clay Holmes,42565507,P,8800,ARI@NYM 04/08/2026 04:10PM ET,NYM,21.65
,,,,,,,,,,,,,,,SP,Freddy Peralta (42565508),Freddy Peralta,42565508,P,8800,ARI@NYM 04/08/2026 04:10PM ET,NYM,16.32
,,,,,,,,,,,,,,,SP,Jacob Misiorowski (42565513),Jacob Misiorowski,42565513,P,8700,MIL@BOS 04/08/2026 01:35PM ET,MIL,24.45
,,,,,,,,,,,,,,,RP,Spencer Strider (42565510),Spencer Strider,42565510,P,8700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,SP,Spencer Schwellenbach (42565511),Spencer Schwellenbach,42565511,P,8700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,SP,Aaron Nola (42565050),Aaron Nola,42565050,P,8700,PHI@SF 04/08/2026 03:45PM ET,PHI,22.85
,,,,,,,,,,,,,,,SP,Zack Wheeler (42565509),Zack Wheeler,42565509,P,8700,PHI@SF 04/08/2026 03:45PM ET,PHI,0
,,,,,,,,,,,,,,,SP,Andrew Painter (42565512),Andrew Painter,42565512,P,8700,PHI@SF 04/08/2026 03:45PM ET,PHI,12
,,,,,,,,,,,,,,,SP,Luis Castillo (42565515),Luis Castillo,42565515,P,8500,SEA@TEX 04/08/2026 02:35PM ET,SEA,14.98
,,,,,,,,,,,,,,,SP,George Kirby (42565519),George Kirby,42565519,P,8500,SEA@TEX 04/08/2026 02:35PM ET,SEA,18.7
,,,,,,,,,,,,,,,SP,Kyle Bradish (42565051),Kyle Bradish,42565051,P,8500,BAL@CWS 04/08/2026 02:10PM ET,BAL,9.55
,,,,,,,,,,,,,,,SP,Shane Baz (42565516),Shane Baz,42565516,P,8500,BAL@CWS 04/08/2026 02:10PM ET,BAL,12.88
,,,,,,,,,,,,,,,SP,Trevor Rogers (42565517),Trevor Rogers,42565517,P,8500,BAL@CWS 04/08/2026 02:10PM ET,BAL,19.38
,,,,,,,,,,,,,,,SP,Logan Webb (42565514),Logan Webb,42565514,P,8500,PHI@SF 04/08/2026 03:45PM ET,SF,12.97
,,,,,,,,,,,,,,,SP,Robbie Ray (42565518),Robbie Ray,42565518,P,8500,PHI@SF 04/08/2026 03:45PM ET,SF,21.6
,,,,,,,,,,,,,,,SP,Tanner Bibee (42565520),Tanner Bibee,42565520,P,8300,KC@CLE 04/08/2026 01:10PM ET,CLE,12.65
,,,,,,,,,,,,,,,SP,Slade Cecconi (42565522),Slade Cecconi,42565522,P,8300,KC@CLE 04/08/2026 01:10PM ET,CLE,12.42
,,,,,,,,,,,,,,,SP,Parker Messick (42565523),Parker Messick,42565523,P,8300,KC@CLE 04/08/2026 01:10PM ET,CLE,21.38
,,,,,,,,,,,,,,,SP,Gavin Williams (42565526),Gavin Williams,42565526,P,8300,KC@CLE 04/08/2026 01:10PM ET,CLE,24.78
,,,,,,,,,,,,,,,SP,Corbin Burnes (42565521),Corbin Burnes,42565521,P,8300,ARI@NYM 04/08/2026 04:10PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Merrill Kelly (42565524),Merrill Kelly,42565524,P,8300,ARI@NYM 04/08/2026 04:10PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Michael Soroka (42565525),Michael Soroka,42565525,P,8300,ARI@NYM 04/08/2026 04:10PM ET,ARI,23.35
,,,,,,,,,,,,,,,SP,Roki Sasaki (42565530),Roki Sasaki,42565530,P,8200,LAD@TOR 04/08/2026 03:07PM ET,LAD,7.92
,,,,,,,,,,,,,,,SP,Chad Patrick (42565052),Chad Patrick,42565052,P,8200,MIL@BOS 04/08/2026 01:35PM ET,MIL,14.6
,,,,,,,,,,,,,,,SP,Brandon Woodruff (42565527),Brandon Woodruff,42565527,P,8200,MIL@BOS 04/08/2026 01:35PM ET,MIL,14.8
,,,,,,,,,,,,,,,SP,Logan Henderson (42565528),Logan Henderson,42565528,P,8200,MIL@BOS 04/08/2026 01:35PM ET,MIL,4.1
,,,,,,,,,,,,,,,RP,Kyle Harrison (42565529),Kyle Harrison,42565529,P,8200,MIL@BOS 04/08/2026 01:35PM ET,MIL,21.32
,,,,,,,,,,,,,,,SP,Jack Leiter (42565531),Jack Leiter,42565531,P,8100,SEA@TEX 04/08/2026 02:35PM ET,TEX,25.08
,,,,,,,,,,,,,,,SP,Nathan Eovaldi (42565532),Nathan Eovaldi,42565532,P,8100,SEA@TEX 04/08/2026 02:35PM ET,TEX,10.93
,,,,,,,,,,,,,,,SP,Sonny Gray (42565053),Sonny Gray,42565053,P,8000,MIL@BOS 04/08/2026 01:35PM ET,BOS,12.95
,,,,,,,,,,,,,,,SP,Connelly Early (42565533),Connelly Early,42565533,P,8000,MIL@BOS 04/08/2026 01:35PM ET,BOS,13.3
,,,,,,,,,,,,,,,SP,Ranger Suarez (42565534),Ranger Suarez,42565534,P,8000,MIL@BOS 04/08/2026 01:35PM ET,BOS,1.58
,,,,,,,,,,,,,,,SP,Kodai Senga (42565535),Kodai Senga,42565535,P,8000,ARI@NYM 04/08/2026 04:10PM ET,NYM,20.92
,,,,,,,,,,,,,,,SP,Tylor Megill (42565536),Tylor Megill,42565536,P,8000,ARI@NYM 04/08/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Cody Ponce (42565537),Cody Ponce,42565537,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,8.05
,,,,,,,,,,,,,,,SP,Trey Yesavage (42565538),Trey Yesavage,42565538,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Eric Lauer (42565539),Eric Lauer,42565539,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,12.25
,,,,,,,,,,,,,,,SP,Jose Berrios (42565540),Jose Berrios,42565540,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Max Scherzer (42565541),Max Scherzer,42565541,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,11.6
,,,,,,,,,,,,,,,SP,Shane Bieber (42565542),Shane Bieber,42565542,P,7900,LAD@TOR 04/08/2026 03:07PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Seth Lugo (42565543),Seth Lugo,42565543,P,7900,KC@CLE 04/08/2026 01:10PM ET,KC,19.45
,,,,,,,,,,,,,,,SP,Alec Marsh (42565544),Alec Marsh,42565544,P,7900,KC@CLE 04/08/2026 01:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Noah Cameron (42565545),Noah Cameron,42565545,P,7900,KC@CLE 04/08/2026 01:10PM ET,KC,18.4
,,,,,,,,,,,,,,,SP,Ronel Blanco (42565546),Ronel Blanco,42565546,P,7800,HOU@COL 04/08/2026 03:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Reid Detmers (42565054),Reid Detmers,42565054,P,7700,ATL@LAA 04/08/2026 04:07PM ET,LAA,18.55
,,,,,,,,,,,,,,,RP,AJ Smith-Shawver (42565547),AJ Smith-Shawver,42565547,P,7700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,SP,Bryce Elder (42565548),Bryce Elder,42565548,P,7700,ATL@LAA 04/08/2026 04:07PM ET,ATL,26.32
,,,,,,,,,,,,,,,RP,Reynaldo Lopez (42565549),Reynaldo Lopez,42565549,P,7700,ATL@LAA 04/08/2026 04:07PM ET,ATL,17.22
,,,,,,,,,,,,,,,RP,Jose Soriano (42565550),Jose Soriano,42565550,P,7700,ATL@LAA 04/08/2026 04:07PM ET,LAA,29.73
,,,,,,,,,,,,,,,SP,Kumar Rocker (42565551),Kumar Rocker,42565551,P,7600,SEA@TEX 04/08/2026 02:35PM ET,TEX,9.05
,,,,,,,,,,,,,,,SP,Logan Evans (42565555),Logan Evans,42565555,P,7500,SEA@TEX 04/08/2026 02:35PM ET,SEA,0
,,,,,,,,,,,,,,,SP,Chris Bassitt (42565552),Chris Bassitt,42565552,P,7500,BAL@CWS 04/08/2026 02:10PM ET,BAL,-6.18
,,,,,,,,,,,,,,,SP,Zach Eflin (42565553),Zach Eflin,42565553,P,7500,BAL@CWS 04/08/2026 02:10PM ET,BAL,16.65
,,,,,,,,,,,,,,,SP,Davis Martin (42565557),Davis Martin,42565557,P,7500,BAL@CWS 04/08/2026 02:10PM ET,CWS,21.18
,,,,,,,,,,,,,,,SP,Tyler Mahle (42565055),Tyler Mahle,42565055,P,7500,PHI@SF 04/08/2026 03:45PM ET,SF,7.32
,,,,,,,,,,,,,,,RP,Landen Roupp (42565554),Landen Roupp,42565554,P,7500,PHI@SF 04/08/2026 03:45PM ET,SF,19.4
,,,,,,,,,,,,,,,SP,Carson Whisenhunt (42565556),Carson Whisenhunt,42565556,P,7500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,SP,Joey Cantillo (42565056),Joey Cantillo,42565056,P,7300,KC@CLE 04/08/2026 01:10PM ET,CLE,14.22
,,,,,,,,,,,,,,,RP,Kolby Allard (42565558),Kolby Allard,42565558,P,7300,KC@CLE 04/08/2026 01:10PM ET,CLE,7.15
,,,,,,,,,,,,,,,SP,Logan Allen (42565559),Logan Allen,42565559,P,7300,KC@CLE 04/08/2026 01:10PM ET,CLE,0
,,,,,,,,,,,,,,,SP,Lance McCullers Jr. (42565560),Lance McCullers Jr.,42565560,P,7300,HOU@COL 04/08/2026 03:10PM ET,HOU,19.48
,,,,,,,,,,,,,,,SP,Spencer Arrighetti (42565561),Spencer Arrighetti,42565561,P,7300,HOU@COL 04/08/2026 03:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Tatsuya Imai (42565562),Tatsuya Imai,42565562,P,7300,HOU@COL 04/08/2026 03:10PM ET,HOU,16.48
,,,,,,,,,,,,,,,SP,Brandon Walter (42565563),Brandon Walter,42565563,P,7300,HOU@COL 04/08/2026 03:10PM ET,HOU,0
,,,,,,,,,,,,,,,SP,Zac Gallen (42565564),Zac Gallen,42565564,P,7300,ARI@NYM 04/08/2026 04:10PM ET,ARI,11.25
,,,,,,,,,,,,,,,SP,Eduardo Rodriguez (42565565),Eduardo Rodriguez,42565565,P,7300,ARI@NYM 04/08/2026 04:10PM ET,ARI,18.2
,,,,,,,,,,,,,,,SP,Brandon Pfaadt (42565566),Brandon Pfaadt,42565566,P,7300,ARI@NYM 04/08/2026 04:10PM ET,ARI,4.5
,,,,,,,,,,,,,,,SP,Michael McGreevy (42565057),Michael McGreevy,42565057,P,7200,STL@WSH 04/08/2026 04:05PM ET,STL,15.3
,,,,,,,,,,,,,,,SP,Dustin May (42565571),Dustin May,42565571,P,7200,STL@WSH 04/08/2026 04:05PM ET,STL,-4.05
,,,,,,,,,,,,,,,RP,Andre Pallante (42565572),Andre Pallante,42565572,P,7200,STL@WSH 04/08/2026 04:05PM ET,STL,12.35
,,,,,,,,,,,,,,,RP,Jake Woodford (42565568),Jake Woodford,42565568,P,7200,MIL@BOS 04/08/2026 01:35PM ET,MIL,5.43
,,,,,,,,,,,,,,,SP,Brandon Sproat (42565569),Brandon Sproat,42565569,P,7200,MIL@BOS 04/08/2026 01:35PM ET,MIL,-1.6
,,,,,,,,,,,,,,,SP,Quinn Priester (42565570),Quinn Priester,42565570,P,7200,MIL@BOS 04/08/2026 01:35PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Jack Kochanowicz (42565567),Jack Kochanowicz,42565567,P,7200,ATL@LAA 04/08/2026 04:07PM ET,LAA,13.38
,,,,,,,,,,,,,,,SP,Brayan Bello (42565573),Brayan Bello,42565573,P,7000,MIL@BOS 04/08/2026 01:35PM ET,BOS,2
,,,,,,,,,,,,,,,SP,David Peterson (42565058),David Peterson,42565058,P,7000,ARI@NYM 04/08/2026 04:10PM ET,NYM,8.18
,,,,,,,,,,,,,,,SP,Christian Scott (42565574),Christian Scott,42565574,P,7000,ARI@NYM 04/08/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Tobias Myers (42565575),Tobias Myers,42565575,P,7000,ARI@NYM 04/08/2026 04:10PM ET,NYM,6.55
,,,,,,,,,,,,,,,SP,Jonah Tong (42565576),Jonah Tong,42565576,P,7000,ARI@NYM 04/08/2026 04:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Sean Manaea (42565577),Sean Manaea,42565577,P,7000,ARI@NYM 04/08/2026 04:10PM ET,NYM,5.92
,,,,,,,,,,,,,,,RP,Shane Drohan (42565578),Shane Drohan,42565578,P,6900,MIL@BOS 04/08/2026 01:35PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Mason Black (42565579),Mason Black,42565579,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Bailey Falter (42565580),Bailey Falter,42565580,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,-0.25
,,,,,,,,,,,,,,,RP,Stephen Kolek (42565581),Stephen Kolek,42565581,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Ryan Bergert (42565582),Ryan Bergert,42565582,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Mitch Spence (42565583),Mitch Spence,42565583,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Luinder Avila (42565584),Luinder Avila,42565584,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,-1.85
,,,,,,,,,,,,,,,RP,Daniel Lynch IV (42565585),Daniel Lynch IV,42565585,P,6900,KC@CLE 04/08/2026 01:10PM ET,KC,5.25
,,,,,,,,,,,,,,,SP,Emmet Sheehan (42565586),Emmet Sheehan,42565586,P,6700,LAD@TOR 04/08/2026 03:07PM ET,LAD,7.02
,,,,,,,,,,,,,,,SP,River Ryan (42565587),River Ryan,42565587,P,6700,LAD@TOR 04/08/2026 03:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Gavin Stone (42565588),Gavin Stone,42565588,P,6700,LAD@TOR 04/08/2026 03:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Bobby Miller (42565589),Bobby Miller,42565589,P,6700,LAD@TOR 04/08/2026 03:07PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Grant Holmes (42565059),Grant Holmes,42565059,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,14.08
,,,,,,,,,,,,,,,RP,Joey Wentz (42565590),Joey Wentz,42565590,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,SP,Hurston Waldrep (42565591),Hurston Waldrep,42565591,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Jose Suarez (42565592),Jose Suarez,42565592,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,7.45
,,,,,,,,,,,,,,,RP,Didier Fuentes (42565593),Didier Fuentes,42565593,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,13.2
,,,,,,,,,,,,,,,RP,Victor Mederos (42565594),Victor Mederos,42565594,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Martin Perez (42565595),Martin Perez,42565595,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,8.1
,,,,,,,,,,,,,,,RP,Osvaldo Bido (42565596),Osvaldo Bido,42565596,P,6700,ATL@LAA 04/08/2026 04:07PM ET,ATL,7.5
,,,,,,,,,,,,,,,RP,Cody Bradford (42565598),Cody Bradford,42565598,P,6600,SEA@TEX 04/08/2026 02:35PM ET,TEX,0
,,,,,,,,,,,,,,,SP,Jordan Montgomery (42565599),Jordan Montgomery,42565599,P,6600,SEA@TEX 04/08/2026 02:35PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Jacob Latz (42565600),Jacob Latz,42565600,P,6600,SEA@TEX 04/08/2026 02:35PM ET,TEX,7.01
,,,,,,,,,,,,,,,RP,Jakob Junis (42565601),Jakob Junis,42565601,P,6600,SEA@TEX 04/08/2026 02:35PM ET,TEX,3.56
,,,,,,,,,,,,,,,SP,Tanner Houck (42565597),Tanner Houck,42565597,P,6600,MIL@BOS 04/08/2026 01:35PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Kutter Crawford (42565602),Kutter Crawford,42565602,P,6600,MIL@BOS 04/08/2026 01:35PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Patrick Sandoval (42565603),Patrick Sandoval,42565603,P,6600,MIL@BOS 04/08/2026 01:35PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Payton Tolle (42565604),Payton Tolle,42565604,P,6600,MIL@BOS 04/08/2026 01:35PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Johan Oviedo (42565605),Johan Oviedo,42565605,P,6600,MIL@BOS 04/08/2026 01:35PM ET,BOS,1.45
,,,,,,,,,,,,,,,SP,Emerson Hancock (42565619),Emerson Hancock,42565619,P,6500,SEA@TEX 04/08/2026 02:35PM ET,SEA,26.85
,,,,,,,,,,,,,,,RP,Cooper Criswell (42565629),Cooper Criswell,42565629,P,6500,SEA@TEX 04/08/2026 02:35PM ET,SEA,5.24
,,,,,,,,,,,,,,,SP,Bryce Miller (42565631),Bryce Miller,42565631,P,6500,SEA@TEX 04/08/2026 02:35PM ET,SEA,0
,,,,,,,,,,,,,,,SP,Sean Burke (42565060),Sean Burke,42565060,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,15.65
,,,,,,,,,,,,,,,RP,Shane Smith (42565606),Shane Smith,42565606,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,2.52
,,,,,,,,,,,,,,,SP,Drew Thorpe (42565607),Drew Thorpe,42565607,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Mike Vasil (42565608),Mike Vasil,42565608,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Jonathan Cannon (42565609),Jonathan Cannon,42565609,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Anthony Kay (42565610),Anthony Kay,42565610,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,7.52
,,,,,,,,,,,,,,,SP,Erick Fedde (42565611),Erick Fedde,42565611,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,11.48
,,,,,,,,,,,,,,,SP,Dean Kremer (42565612),Dean Kremer,42565612,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,0
,,,,,,,,,,,,,,,SP,Tyler Wells (42565613),Tyler Wells,42565613,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,3.8
,,,,,,,,,,,,,,,SP,Cade Povich (42565614),Cade Povich,42565614,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,8.55
,,,,,,,,,,,,,,,RP,Dietrich Enns (42565615),Dietrich Enns,42565615,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,5.38
,,,,,,,,,,,,,,,SP,Chayce McDermott (42565616),Chayce McDermott,42565616,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Albert Suarez (42565617),Albert Suarez,42565617,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,6.95
,,,,,,,,,,,,,,,SP,Brandon Young (42565618),Brandon Young,42565618,P,6500,BAL@CWS 04/08/2026 02:10PM ET,BAL,16.85
,,,,,,,,,,,,,,,RP,Sean Newcomb (42565632),Sean Newcomb,42565632,P,6500,BAL@CWS 04/08/2026 02:10PM ET,CWS,2.94
,,,,,,,,,,,,,,,OF,Yordan Alvarez (42565065),Yordan Alvarez,42565065,OF,6500,HOU@COL 04/08/2026 03:10PM ET,HOU,12.25
,,,,,,,,,,,,,,,SP,Keaton Winn (42565620),Keaton Winn,42565620,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,2.73
,,,,,,,,,,,,,,,RP,Carson Seymour (42565621),Carson Seymour,42565621,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,SP,Blade Tidwell (42565622),Blade Tidwell,42565622,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,7.6
,,,,,,,,,,,,,,,RP,Jose Butto (42565623),Jose Butto,42565623,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,-0.5
,,,,,,,,,,,,,,,SP,Dylan Smith (42565624),Dylan Smith,42565624,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Tristan Beck (42565625),Tristan Beck,42565625,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Spencer Bivens (42565626),Spencer Bivens,42565626,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Hayden Birdsong (42565627),Hayden Birdsong,42565627,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,SP,Adrian Houser (42565628),Adrian Houser,42565628,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,9.35
,,,,,,,,,,,,,,,RP,JT Brubaker (42565630),JT Brubaker,42565630,P,6500,PHI@SF 04/08/2026 03:45PM ET,SF,2.48
,,,,,,,,,,,,,,,SP,Ryne Nelson (42565061),Ryne Nelson,42565061,P,6300,ARI@NYM 04/08/2026 04:10PM ET,ARI,8.2
,,,,,,,,,,,,,,,SP,Yilber Diaz (42565633),Yilber Diaz,42565633,P,6300,ARI@NYM 04/08/2026 04:10PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Matthew Liberatore (42565648),Matthew Liberatore,42565648,P,6200,STL@WSH 04/08/2026 04:05PM ET,STL,9.87
