Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
5129226776,MLB $20K mini-MAX [150 Entry Max],190072923,$0.50,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,SP,Tyler Glasnow (42945151),Tyler Glasnow,42945151,P,9700,LAD@STL 05/01/2026 08:15PM ET,LAD,25.3
5129226777,MLB $20K mini-MAX [150 Entry Max],190072923,$0.50,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Garrett Crochet (42945155),Garrett Crochet,42945155,P,9500,HOU@BOS 05/01/2026 07:10PM ET,BOS,13.78
5129226778,MLB $20K mini-MAX [150 Entry Max],190072923,$0.50,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Jose Caballero (42944805),Aaron Judge (42944666),Wilyer Abreu (42944734),Jerar Encarnacion (42944975),,SP,Zack Wheeler (42944644),Zack Wheeler,42944644,P,9500,PHI@MIA 05/01/2026 07:10PM ET,PHI,15.65
5129226442,MLB $1.5K Strike Three [5 Entry Max],190072929,$1,Zack Wheeler (42944644),Grant Holmes (42944656),Cal Raleigh (42944688),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Jose Caballero (42944805),Aaron Judge (42944666),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Cristopher Sanchez (42945154),Cristopher Sanchez,42945154,P,9500,PHI@MIA 05/01/2026 07:10PM ET,PHI,19.45
5129226443,MLB $1.5K Strike Three [5 Entry Max],190072929,$1,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),James Outman (42944963),Petey Halpin (42945113),,SP,Max Fried (42945156),Max Fried,42945156,P,9400,BAL@NYY 05/01/2026 07:05PM ET,NYY,21.5
5129226444,MLB $1.5K Strike Three [5 Entry Max],190072929,$1,Zack Wheeler (42944644),Will Warren (42944647),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Roman Anthony (42944698),Trent Grisham (42944779),Petey Halpin (42945113),,SP,Cam Schlittler (42945157),Cam Schlittler,42945157,P,9400,BAL@NYY 05/01/2026 07:05PM ET,NYY,25.02
5129226445,MLB $1.5K Strike Three [5 Entry Max],190072929,$1,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Andy Pages (42944710),Yohendrick Pinango (42944968),,SP,Robbie Ray (42944645),Robbie Ray,42944645,P,9300,SF@TB 05/01/2026 07:10PM ET,SF,18.37
5129226446,MLB $1.5K Strike Three [5 Entry Max],190072929,$1,Zack Wheeler (42944644),Will Warren (42944647),Cal Raleigh (42944688),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Petey Halpin (42945113),Jerar Encarnacion (42944975),,RP,Landen Roupp (42945158),Landen Roupp,42945158,P,9300,SF@TB 05/01/2026 07:10PM ET,SF,22.18
5129226520,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),Wilyer Abreu (42944734),Jerar Encarnacion (42944975),,SP,Chris Sale (42945161),Chris Sale,42945161,P,9200,ATL@COL 05/01/2026 08:40PM ET,ATL,22.52
5129226521,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Jose Caballero (42944805),Aaron Judge (42944666),Randy Arozarena (42944754),Petey Halpin (42945113),,SP,Nolan McLean (42945159),Nolan McLean,42945159,P,9200,NYM@LAA 05/01/2026 09:38PM ET,NYM,22.48
5129226522,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Grant Holmes (42944656),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Freddy Peralta (42945160),Freddy Peralta,42945160,P,9200,NYM@LAA 05/01/2026 09:38PM ET,NYM,16.49
5129226523,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Will Warren (42944647),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Roman Anthony (42944698),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Taj Bradley (42945164),Taj Bradley,42945164,P,9000,TOR@MIN 05/01/2026 08:10PM ET,MIN,19.29
5129226524,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Mauricio Dubon (42944775),Aaron Judge (42944666),Teoscar Hernandez (42944729),Yohendrick Pinango (42944968),,SP,Joe Ryan (42945165),Joe Ryan,42945165,P,9000,TOR@MIN 05/01/2026 08:10PM ET,MIN,16.44
5129226525,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Matt Olson (42944677),Jazz Chisholm Jr. (42944742),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),Ceddanne Rafaela (42944831),Petey Halpin (42945113),,SP,Bryan Woo (42944646),Bryan Woo,42944646,P,9000,KC@SEA 05/01/2026 09:45PM ET,SEA,13.89
5129226526,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Grant Holmes (42944656),Drake Baldwin (42944676),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Max Muncy (42944726),Mauricio Dubon (42944775),Mike Trout (42944672),Jorge Soler (42944774),Yohendrick Pinango (42944968),,SP,Logan Gilbert (42945162),Logan Gilbert,42945162,P,9000,KC@SEA 05/01/2026 09:45PM ET,SEA,14.61
5129226527,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Mauricio Dubon (42944775),Andy Pages (42944710),Teoscar Hernandez (42944729),Yohendrick Pinango (42944968),,SP,George Kirby (42945163),George Kirby,42945163,P,9000,KC@SEA 05/01/2026 09:45PM ET,SEA,17.99
5129226528,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Matt Olson (42944677),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Jose Caballero (42944805),Roman Anthony (42944698),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Will Warren (42944647),Will Warren,42944647,P,8900,BAL@NYY 05/01/2026 07:05PM ET,NYY,19.38
5129226529,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Cole Ragans (42944650),Drake Baldwin (42944676),Freddie Freeman (42944690),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Jose Caballero (42944805),Andy Pages (42944710),Yohendrick Pinango (42944968),Petey Halpin (42945113),,SP,Gerrit Cole (42945166),Gerrit Cole,42945166,P,8900,BAL@NYY 05/01/2026 07:05PM ET,NYY,0
5129226530,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Marcelo Mayer (42944903),Austin Riley (42944703),Jose Caballero (42944805),Ronald Acuna Jr. (42944674),Josh Lowe (42944861),Yohendrick Pinango (42944968),,SP,Carlos Rodon (42945167),Carlos Rodon,42945167,P,8900,BAL@NYY 05/01/2026 07:05PM ET,NYY,0
5129226531,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Trevor Story (42944807),Roman Anthony (42944698),Josh Lowe (42944861),Petey Halpin (42945113),,SP,Emmet Sheehan (42944648),Emmet Sheehan,42944648,P,8700,LAD@STL 05/01/2026 08:15PM ET,LAD,14.97
5129226532,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,SP,Yoshinobu Yamamoto (42945169),Yoshinobu Yamamoto,42945169,P,8700,LAD@STL 05/01/2026 08:15PM ET,LAD,18.22
5129226533,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Blake Snell (42945170),Blake Snell,42945170,P,8700,LAD@STL 05/01/2026 08:15PM ET,LAD,0
5129226534,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Jose Caballero (42944805),Aaron Judge (42944666),Wilyer Abreu (42944734),Jerar Encarnacion (42944975),,RP,Clay Holmes (42945168),Clay Holmes,42945168,P,8700,NYM@LAA 05/01/2026 09:38PM ET,NYM,17.9
5129226535,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Cal Raleigh (42944688),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Jose Caballero (42944805),Aaron Judge (42944666),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Payton Tolle (42945173),Payton Tolle,42945173,P,8500,HOU@BOS 05/01/2026 07:10PM ET,BOS,19.7
5129226536,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),James Outman (42944963),Petey Halpin (42945113),,SP,Ranger Suarez (42945174),Ranger Suarez,42945174,P,8500,HOU@BOS 05/01/2026 07:10PM ET,BOS,16.82
5129226537,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Will Warren (42944647),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Roman Anthony (42944698),Trent Grisham (42944779),Petey Halpin (42945113),,SP,Jesus Luzardo (42945172),Jesus Luzardo,42945172,P,8500,PHI@MIA 05/01/2026 07:10PM ET,PHI,16.38
5129226538,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Andy Pages (42944710),Yohendrick Pinango (42944968),,SP,Jose Soriano (42945171),Jose Soriano,42945171,P,8500,NYM@LAA 05/01/2026 09:38PM ET,LAA,26
5129226539,MLB $100 Dime Time [Just $0.10!],190113025,$0.10,Zack Wheeler (42944644),Will Warren (42944647),Cal Raleigh (42944688),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Petey Halpin (42945113),Jerar Encarnacion (42944975),,SP,Noah Schultz (42944649),Noah Schultz,42944649,P,8500,CWS@SD 05/01/2026 09:40PM ET,CWS,17.43
5129226370,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),Wilyer Abreu (42944734),Jerar Encarnacion (42944975),,SP,Parker Messick (42945175),Parker Messick,42945175,P,8400,CLE@ATH 05/01/2026 09:40PM ET,CLE,22.66
5129226371,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Jose Caballero (42944805),Aaron Judge (42944666),Randy Arozarena (42944754),Petey Halpin (42945113),,SP,Gavin Williams (42945176),Gavin Williams,42945176,P,8400,CLE@ATH 05/01/2026 09:40PM ET,CLE,24.36
5129226372,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Grant Holmes (42944656),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Tanner Bibee (42945177),Tanner Bibee,42945177,P,8400,CLE@ATH 05/01/2026 09:40PM ET,CLE,11.56
5129226373,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Will Warren (42944647),Will Smith (42944768),Ben Rice (42944679),Ozzie Albies (42944696),Max Muncy (42944726),Mauricio Dubon (42944775),Roman Anthony (42944698),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Logan Webb (42945184),Logan Webb,42945184,P,8300,SF@TB 05/01/2026 07:10PM ET,SF,14.54
5129226374,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Mauricio Dubon (42944775),Aaron Judge (42944666),Teoscar Hernandez (42944729),Yohendrick Pinango (42944968),,SP,Cole Ragans (42944650),Cole Ragans,42944650,P,8300,KC@SEA 05/01/2026 09:45PM ET,KC,12.79
5129226375,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Matt Olson (42944677),Jazz Chisholm Jr. (42944742),Max Muncy (42944726),Mauricio Dubon (42944775),Aaron Judge (42944666),Ceddanne Rafaela (42944831),Petey Halpin (42945113),,SP,Michael Wacha (42945178),Michael Wacha,42945178,P,8300,KC@SEA 05/01/2026 09:45PM ET,KC,17.7
5129226376,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Grant Holmes (42944656),Drake Baldwin (42944676),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Max Muncy (42944726),Mauricio Dubon (42944775),Mike Trout (42944672),Jorge Soler (42944774),Yohendrick Pinango (42944968),,SP,Kris Bubic (42945179),Kris Bubic,42945179,P,8300,KC@SEA 05/01/2026 09:45PM ET,KC,16.86
5129226377,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Willson Contreras (42944748),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Mauricio Dubon (42944775),Andy Pages (42944710),Teoscar Hernandez (42944729),Yohendrick Pinango (42944968),,RP,Seth Lugo (42945180),Seth Lugo,42945180,P,8300,KC@SEA 05/01/2026 09:45PM ET,KC,17.06
5129226378,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Matt Olson (42944677),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Jose Caballero (42944805),Roman Anthony (42944698),James Outman (42944963),Yohendrick Pinango (42944968),,SP,Nick Pivetta (42945181),Nick Pivetta,42945181,P,8300,CWS@SD 05/01/2026 09:40PM ET,SD,15.3
5129226379,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Drake Baldwin (42944676),Freddie Freeman (42944690),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Jose Caballero (42944805),Andy Pages (42944710),Yohendrick Pinango (42944968),Petey Halpin (42945113),,SP,Lucas Giolito (42945182),Lucas Giolito,42945182,P,8300,CWS@SD 05/01/2026 09:40PM ET,SD,0
5129226380,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Marcelo Mayer (42944903),Austin Riley (42944703),Jose Caballero (42944805),Ronald Acuna Jr. (42944674),Josh Lowe (42944861),Yohendrick Pinango (42944968),,RP,Michael King (42945183),Michael King,42945183,P,8300,CWS@SD 05/01/2026 09:40PM ET,SD,19.06
5129226381,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Trevor Story (42944807),Roman Anthony (42944698),Josh Lowe (42944861),Petey Halpin (42945113),,SP,Shane McClanahan (42944651),Shane McClanahan,42944651,P,8200,SF@TB 05/01/2026 07:10PM ET,TB,14.47
5129226382,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,SP,Steven Matz (42945188),Steven Matz,42945188,P,8200,SF@TB 05/01/2026 07:10PM ET,TB,14.82
5129226383,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,RP,Joe Boyle (42945189),Joe Boyle,42945189,P,8200,SF@TB 05/01/2026 07:10PM ET,TB,13.02
5129226384,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Max Muncy (42944726),Jose Caballero (42944805),Aaron Judge (42944666),Wilyer Abreu (42944734),Jerar Encarnacion (42944975),,SP,Drew Rasmussen (42945192),Drew Rasmussen,42945192,P,8200,SF@TB 05/01/2026 07:10PM ET,TB,18
5129226385,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Marcelo Mayer (42944903),Austin Riley (42944703),Jose Caballero (42944805),Ronald Acuna Jr. (42944674),Josh Lowe (42944861),Yohendrick Pinango (42944968),,RP,Nick Martinez (42945193),Nick Martinez,42945193,P,8200,SF@TB 05/01/2026 07:10PM ET,TB,17.18
5129226386,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Trevor Story (42944807),Roman Anthony (42944698),Josh Lowe (42944861),Petey Halpin (42945113),,SP,Shane Bieber (42945191),Shane Bieber,42945191,P,8200,TOR@MIN 05/01/2026 08:10PM ET,TOR,0
5129226387,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,RP,Spencer Strider (42945185),Spencer Strider,42945185,P,8200,ATL@COL 05/01/2026 08:40PM ET,ATL,0
5129226388,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Spencer Schwellenbach (42945186),Spencer Schwellenbach,42945186,P,8200,ATL@COL 05/01/2026 08:40PM ET,ATL,0
5129226389,MLB $300 Dime Time [Just $0.10!],190113902,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Marcelo Mayer (42944903),Austin Riley (42944703),Jose Caballero (42944805),Ronald Acuna Jr. (42944674),Josh Lowe (42944861),Yohendrick Pinango (42944968),,SP,JR Ritchie (42945187),JR Ritchie,42945187,P,8200,ATL@COL 05/01/2026 08:40PM ET,ATL,18.08
5129220042,MLB $300 Dime Time [Just $0.10!],190114240,$0.10,Will Warren (42944647),Cole Ragans (42944650),Cal Raleigh (42944688),Ben Rice (42944679),Jazz Chisholm Jr. (42944742),Austin Riley (42944703),Trevor Story (42944807),Roman Anthony (42944698),Josh Lowe (42944861),Petey Halpin (42945113),,SP,Bryce Elder (42945190),Bryce Elder,42945190,P,8200,ATL@COL 05/01/2026 08:40PM ET,ATL,19.22
5129220043,MLB $300 Dime Time [Just $0.10!],190114240,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,SP,Spencer Arrighetti (42945197),Spencer Arrighetti,42945197,P,8000,HOU@BOS 05/01/2026 07:10PM ET,HOU,24.03
5129220044,MLB $300 Dime Time [Just $0.10!],190114240,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Peter Lambert (42945198),Peter Lambert,42945198,P,8000,HOU@BOS 05/01/2026 07:10PM ET,HOU,17.3
5129220045,MLB $300 Dime Time [Just $0.10!],190114240,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Yoan Moncada (42944820),Mauricio Dubon (42944775),Aaron Judge (42944666),Roman Anthony (42944698),Yohendrick Pinango (42944968),,SP,Pablo Lopez (42945196),Pablo Lopez,42945196,P,8000,TOR@MIN 05/01/2026 08:10PM ET,MIN,0
5129220046,MLB $300 Dime Time [Just $0.10!],190114240,$0.10,Zack Wheeler (42944644),Grant Holmes (42944656),Will Smith (42944768),Willson Contreras (42944748),Ozzie Albies (42944696),Austin Riley (42944703),Trevor Story (42944807),Aaron Judge (42944666),Julio Rodriguez (42944744),Petey Halpin (42945113),,SP,Eury Perez (42944652),Eury Perez,42944652,P,8000,PHI@MIA 05/01/2026 07:10PM ET,MIA,14.15
