Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
5102627321,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5102627322,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5102627323,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5102627324,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5102627325,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5102627326,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,
5102627327,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
5102627338,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,PG,Ryan Rollins (42481506),Ryan Rollins,42481506,PG/G/UTIL,9100,MIL@HOU 04/01/2026 08:00PM ET,MIL,35.15
5102627339,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,PF/C,Karl-Anthony Towns (42481509),Karl-Anthony Towns,42481509,PF/C/F/UTIL,9000,NYK@MEM 04/01/2026 08:00PM ET,NYK,41.64
5102627340,NBA $250 Dime Time [Just $0.10!],189363656,$0.10,,,,,,,,,,SF,Kevin Durant (42481513),Kevin Durant,42481513,SF/F/UTIL,8900,MIL@HOU 04/01/2026 08:00PM ET,HOU,42.01
5102634075,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,C,Bam Adebayo (42481516),Bam Adebayo,42481516,C/UTIL,8900,BOS@MIA 04/01/2026 07:30PM ET,MIA,41.52
5102634076,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,PF,Jayson Tatum (42481518),Jayson Tatum,42481518,PF/F/UTIL,8800,BOS@MIA 04/01/2026 07:30PM ET,BOS,42.36
5102634077,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,PG,Kevin Porter Jr. (42481521),Kevin Porter Jr.,42481521,PG/G/UTIL,8400,MIL@HOU 04/01/2026 08:00PM ET,MIL,40.04
5102634078,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,PF/C,Pascal Siakam (42481524),Pascal Siakam,42481524,PF/C/F/UTIL,8200,IND@CHI 04/01/2026 08:00PM ET,IND,39.89
5102634079,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,C,Anthony Davis (42481531),Anthony Davis,42481531,C/UTIL,8000,PHI@WAS 04/01/2026 07:00PM ET,WAS,44.06
5102634080,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,PG,Amen Thompson (42481528),Amen Thompson,42481528,PG/G/UTIL,8000,MIL@HOU 04/01/2026 08:00PM ET,HOU,39.06
5102634081,NBA $0.25 Winner Take All [$50 to 1st],189363949,$0.25,,,,,,,,,,PG,Russell Westbrook (42481533),Russell Westbrook,42481533,PG/G/UTIL,7900,SAC@TOR 04/01/2026 08:00PM ET,SAC,34.94
5102634042,NBA $1 Winner Take All [$100 to 1st],189364023,$1,,,,,,,,,,PG,Trae Young (42481543),Trae Young,42481543,PG/G/UTIL,7800,PHI@WAS 04/01/2026 07:00PM ET,WAS,34.33
5102634043,NBA $1 Winner Take All [$100 to 1st],189364023,$1,,,,,,,,,,SG,Brandon Ingram (42481536),Brandon Ingram,42481536,SG/G/UTIL,7800,SAC@TOR 04/01/2026 08:00PM ET,TOR,35.52
5102634044,NBA $1 Winner Take All [$100 to 1st],189364023,$1,,,,,,,,,,PG/SG,Tyler Herro (42481539),Tyler Herro,42481539,PG/SG/G/UTIL,7800,BOS@MIA 04/01/2026 07:30PM ET,MIA,35.76
,,,,,,,,,,,,,SF/PF,Paul George (42481546),Paul George,42481546,SF/PF/F/UTIL,7700,PHI@WAS 04/01/2026 07:00PM ET,PHI,33.85
,,,,,,,,,,,,,SF,RJ Barrett (42481550),RJ Barrett,42481550,SF/F/UTIL,7500,SAC@TOR 04/01/2026 08:00PM ET,TOR,32.82
,,,,,,,,,,,,,SF,Franz Wagner (42481553),Franz Wagner,42481553,SF/F/UTIL,7500,ATL@ORL 04/01/2026 07:00PM ET,ORL,36.56
,,,,,,,,,,,,,SF,DeMar DeRozan (42481561),DeMar DeRozan,42481561,SF/F/UTIL,7400,SAC@TOR 04/01/2026 08:00PM ET,SAC,30.88
,,,,,,,,,,,,,SG/SF,Desmond Bane (42481556),Desmond Bane,42481556,SG/SF/F/G/UTIL,7400,ATL@ORL 04/01/2026 07:00PM ET,ORL,34.76
,,,,,,,,,,,,,PF/C,Bobby Portis (42481567),Bobby Portis,42481567,PF/C/F/UTIL,7300,MIL@HOU 04/01/2026 08:00PM ET,MIL,26.34
,,,,,,,,,,,,,PG,Derrick White (42481564),Derrick White,42481564,PG/G/UTIL,7300,BOS@MIA 04/01/2026 07:30PM ET,BOS,36.41
,,,,,,,,,,,,,SF/PF,Matas Buzelis (42481571),Matas Buzelis,42481571,SF/PF/F/UTIL,7200,IND@CHI 04/01/2026 08:00PM ET,CHI,31.22
,,,,,,,,,,,,,PG,Ty Jerome (42481575),Ty Jerome,42481575,PG/G/UTIL,7200,NYK@MEM 04/01/2026 08:00PM ET,MEM,34.83
,,,,,,,,,,,,,PG/SG,VJ Edgecombe (42481582),VJ Edgecombe,42481582,PG/SG/G/UTIL,7100,PHI@WAS 04/01/2026 07:00PM ET,PHI,33.24
,,,,,,,,,,,,,PG/SG,Nickeil Alexander-Walker (42481578),Nickeil Alexander-Walker,42481578,PG/SG/G/UTIL,7100,ATL@ORL 04/01/2026 07:00PM ET,ATL,34.61
,,,,,,,,,,,,,SG,Kyshawn George (42481589),Kyshawn George,42481589,SG/G/UTIL,7000,PHI@WAS 04/01/2026 07:00PM ET,WAS,31.47
,,,,,,,,,,,,,PG,Jalen Suggs (42481586),Jalen Suggs,42481586,PG/G/UTIL,7000,ATL@ORL 04/01/2026 07:00PM ET,ORL,31.54
,,,,,,,,,,,,,C,Maxime Raynaud (42481596),Maxime Raynaud,42481596,C/UTIL,6900,SAC@TOR 04/01/2026 08:00PM ET,SAC,25.09
,,,,,,,,,,,,,SG/SF,Josh Hart (42481598),Josh Hart,42481598,SG/SF/F/G/UTIL,6900,NYK@MEM 04/01/2026 08:00PM ET,NYK,32.12
,,,,,,,,,,,,,PG/SG,Payton Pritchard (42481592),Payton Pritchard,42481592,PG/SG/G/UTIL,6900,BOS@MIA 04/01/2026 07:30PM ET,BOS,32.22
,,,,,,,,,,,,,C,Alexandre Sarr (42481615),Alexandre Sarr,42481615,C/UTIL,6800,PHI@WAS 04/01/2026 07:00PM ET,WAS,35.24
,,,,,,,,,,,,,PG,Immanuel Quickley (42481608),Immanuel Quickley,42481608,PG/G/UTIL,6800,SAC@TOR 04/01/2026 08:00PM ET,TOR,34.46
,,,,,,,,,,,,,PF/C,Precious Achiuwa (42481611),Precious Achiuwa,42481611,PF/C/F/UTIL,6800,SAC@TOR 04/01/2026 08:00PM ET,SAC,22.90
,,,,,,,,,,,,,SG/SF,Dyson Daniels (42481603),Dyson Daniels,42481603,SG/SF/F/G/UTIL,6800,ATL@ORL 04/01/2026 07:00PM ET,ATL,33.22
,,,,,,,,,,,,,PG,Andrew Nembhard (42481617),Andrew Nembhard,42481617,PG/G/UTIL,6700,IND@CHI 04/01/2026 08:00PM ET,IND,34.10
,,,,,,,,,,,,,C,Onyeka Okongwu (42481620),Onyeka Okongwu,42481620,C/UTIL,6600,ATL@ORL 04/01/2026 07:00PM ET,ATL,34.64
,,,,,,,,,,,,,PG/SG,Reed Sheppard (42481622),Reed Sheppard,42481622,PG/SG/G/UTIL,6500,MIL@HOU 04/01/2026 08:00PM ET,HOU,27.19
,,,,,,,,,,,,,PG/SG,Bub Carrington (42481626),Bub Carrington,42481626,PG/SG/G/UTIL,6400,PHI@WAS 04/01/2026 07:00PM ET,WAS,22.89
,,,,,,,,,,,,,PF/C,Jabari Smith Jr. (42481630),Jabari Smith Jr.,42481630,PF/C/F/UTIL,6400,MIL@HOU 04/01/2026 08:00PM ET,HOU,31.20
,,,,,,,,,,,,,PF,OG Anunoby (42481634),OG Anunoby,42481634,PF/F/UTIL,6400,NYK@MEM 04/01/2026 08:00PM ET,NYK,31.36
,,,,,,,,,,,,,SG/SF,Norman Powell (42481637),Norman Powell,42481637,SG/SF/F/G/UTIL,6400,BOS@MIA 04/01/2026 07:30PM ET,MIA,32.66
,,,,,,,,,,,,,SF/PF,Will Riley (42481646),Will Riley,42481646,SF/PF/F/UTIL,6300,PHI@WAS 04/01/2026 07:00PM ET,WAS,17.00
,,,,,,,,,,,,,SF,Bilal Coulibaly (42481650),Bilal Coulibaly,42481650,SF/F/UTIL,6300,PHI@WAS 04/01/2026 07:00PM ET,WAS,25.23
,,,,,,,,,,,,,PG/SG,CJ McCollum (42481642),CJ McCollum,42481642,PG/SG/G/UTIL,6300,ATL@ORL 04/01/2026 07:00PM ET,ATL,31.35
,,,,,,,,,,,,,PG/SG,Quentin Grimes (42481653),Quentin Grimes,42481653,PG/SG/G/UTIL,6200,PHI@WAS 04/01/2026 07:00PM ET,PHI,26.15
,,,,,,,,,,,,,SG/SF,Ousmane Dieng (42481657),Ousmane Dieng,42481657,SG/SF/F/G/UTIL,6200,MIL@HOU 04/01/2026 08:00PM ET,MIL,14.24
,,,,,,,,,,,,,SG/SF,Kelly Oubre Jr. (42481674),Kelly Oubre Jr.,42481674,SG/SF/F/G/UTIL,6100,PHI@WAS 04/01/2026 07:00PM ET,PHI,27.23
,,,,,,,,,,,,,SG/SF,Nique Clifford (42481662),Nique Clifford,42481662,SG/SF/F/G/UTIL,6100,SAC@TOR 04/01/2026 08:00PM ET,SAC,17.92
,,,,,,,,,,,,,PG/SG,Malik Monk (42481670),Malik Monk,42481670,PG/SG/G/UTIL,6100,SAC@TOR 04/01/2026 08:00PM ET,SAC,21.84
,,,,,,,,,,,,,PF,Kyle Kuzma (42481667),Kyle Kuzma,42481667,PF/F/UTIL,6100,MIL@HOU 04/01/2026 08:00PM ET,MIL,24.78
,,,,,,,,,,,,,SF,Keegan Murray (42481679),Keegan Murray,42481679,SF/F/UTIL,6000,SAC@TOR 04/01/2026 08:00PM ET,SAC,29.04
,,,,,,,,,,,,,SF,Jarace Walker (42481682),Jarace Walker,42481682,SF/F/UTIL,5900,IND@CHI 04/01/2026 08:00PM ET,IND,23.83
,,,,,,,,,,,,,PG/SG,Tre Jones (42481689),Tre Jones,42481689,PG/SG/G/UTIL,5900,IND@CHI 04/01/2026 08:00PM ET,CHI,28.06
,,,,,,,,,,,,,PG/SG,Devin Carter (42481693),Devin Carter,42481693,PG/SG/G/UTIL,5900,SAC@TOR 04/01/2026 08:00PM ET,SAC,16.49
,,,,,,,,,,,,,PG/SG,Anthony Black (42481685),Anthony Black,42481685,PG/SG/G/UTIL,5900,ATL@ORL 04/01/2026 07:00PM ET,ORL,29.88
,,,,,,,,,,,,,C,Myles Turner (42481699),Myles Turner,42481699,C/UTIL,5800,MIL@HOU 04/01/2026 08:00PM ET,MIL,25.80
,,,,,,,,,,,,,C,Jakob Poeltl (42481697),Jakob Poeltl,42481697,C/UTIL,5700,SAC@TOR 04/01/2026 08:00PM ET,TOR,25.89
,,,,,,,,,,,,,SG,Cedric Coward (42481701),Cedric Coward,42481701,SG/G/UTIL,5600,NYK@MEM 04/01/2026 08:00PM ET,MEM,27.29
,,,,,,,,,,,,,C,Tristan Vukcevic (42481713),Tristan Vukcevic,42481713,C/UTIL,5500,PHI@WAS 04/01/2026 07:00PM ET,WAS,16.45
,,,,,,,,,,,,,PG/SG,Anfernee Simons (42481709),Anfernee Simons,42481709,PG/SG/G/UTIL,5500,IND@CHI 04/01/2026 08:00PM ET,CHI,22.98
,,,,,,,,,,,,,PF,Andrew Wiggins (42481704),Andrew Wiggins,42481704,PF/F/UTIL,5500,BOS@MIA 04/01/2026 07:30PM ET,MIA,30.67
,,,,,,,,,,,,,C,Nikola Vucevic (42481707),Nikola Vucevic,42481707,C/UTIL,5500,BOS@MIA 04/01/2026 07:30PM ET,BOS,34.70
,,,,,,,,,,,,,C,Wendell Carter Jr. (42481718),Wendell Carter Jr.,42481718,C/UTIL,5400,ATL@ORL 04/01/2026 07:00PM ET,ORL,27.23
,,,,,,,,,,,,,SF,Mikal Bridges (42481715),Mikal Bridges,42481715,SF/F/UTIL,5400,NYK@MEM 04/01/2026 08:00PM ET,NYK,29.94
,,,,,,,,,,,,,PF,Gregory Jackson (42481723),Gregory Jackson,42481723,PF/F/UTIL,5400,NYK@MEM 04/01/2026 08:00PM ET,MEM,21.96
,,,,,,,,,,,,,SF,Jaime Jaquez Jr. (42481720),Jaime Jaquez Jr.,42481720,SF/F/UTIL,5400,BOS@MIA 04/01/2026 07:30PM ET,MIA,29.83
,,,,,,,,,,,,,PF,Justin Champagnie (42481728),Justin Champagnie,42481728,PF/F/UTIL,5300,PHI@WAS 04/01/2026 07:00PM ET,WAS,19.91
,,,,,,,,,,,,,SF/PF,Leaky Black (42481740),Leaky Black,42481740,SF/PF/F/UTIL,5300,PHI@WAS 04/01/2026 07:00PM ET,WAS,21.75
,,,,,,,,,,,,,SG/SF,Daeqwon Plowden (42481735),Daeqwon Plowden,42481735,SG/SF/F/G/UTIL,5300,SAC@TOR 04/01/2026 08:00PM ET,SAC,17.80
,,,,,,,,,,,,,PG/SG,Javon Small (42481731),Javon Small,42481731,PG/SG/G/UTIL,5300,NYK@MEM 04/01/2026 08:00PM ET,MEM,20.91
,,,,,,,,,,,,,C,Neemias Queta (42481726),Neemias Queta,42481726,C/UTIL,5300,BOS@MIA 04/01/2026 07:30PM ET,BOS,26.62
,,,,,,,,,,,,,SG/SF,Collin Sexton (42481749),Collin Sexton,42481749,SG/SF/F/G/UTIL,5200,IND@CHI 04/01/2026 08:00PM ET,CHI,24.74
,,,,,,,,,,,,,SG/SF,Gary Trent Jr. (42481744),Gary Trent Jr.,42481744,SG/SF/F/G/UTIL,5200,MIL@HOU 04/01/2026 08:00PM ET,MIL,13.29
,,,,,,,,,,,,,C,Nick Richards (42481754),Nick Richards,42481754,C/UTIL,5100,IND@CHI 04/01/2026 08:00PM ET,CHI,14.19
,,,,,,,,,,,,,SF/PF,Tristan da Silva (42481756),Tristan da Silva,42481756,SF/PF/F/UTIL,5000,ATL@ORL 04/01/2026 07:00PM ET,ORL,19.69
,,,,,,,,,,,,,C,Jock Landale (42481760),Jock Landale,42481760,C/UTIL,5000,ATL@ORL 04/01/2026 07:00PM ET,ATL,22.78
,,,,,,,,,,,,,SG/SF,Pelle Larsson (42481762),Pelle Larsson,42481762,SG/SF/F/G/UTIL,5000,BOS@MIA 04/01/2026 07:30PM ET,MIA,22.14
,,,,,,,,,,,,,PG,Jamal Shead (42481767),Jamal Shead,42481767,PG/G/UTIL,4900,SAC@TOR 04/01/2026 08:00PM ET,TOR,19.04
,,,,,,,,,,,,,SG/SF,Cam Spencer (42481772),Cam Spencer,42481772,SG/SF/F/G/UTIL,4900,NYK@MEM 04/01/2026 08:00PM ET,MEM,24.85
,,,,,,,,,,,,,C,Kel'el Ware (42481770),Kel'el Ware,42481770,C/UTIL,4900,BOS@MIA 04/01/2026 07:30PM ET,MIA,27.68
,,,,,,,,,,,,,SG/SF,Jamir Watkins (42481789),Jamir Watkins,42481789,SG/SF/F/G/UTIL,4800,PHI@WAS 04/01/2026 07:00PM ET,WAS,16.05
,,,,,,,,,,,,,C,Jay Huff (42481777),Jay Huff,42481777,C/UTIL,4800,IND@CHI 04/01/2026 08:00PM ET,IND,21.16
,,,,,,,,,,,,,PF/C,Guerschon Yabusele (42481779),Guerschon Yabusele,42481779,PF/C/F/UTIL,4800,IND@CHI 04/01/2026 08:00PM ET,CHI,12.29
,,,,,,,,,,,,,SF/PF,Jonathan Kuminga (42481798),Jonathan Kuminga,42481798,SF/PF/F/UTIL,4800,ATL@ORL 04/01/2026 07:00PM ET,ATL,24.21
,,,,,,,,,,,,,SF/PF,Pete Nance (42481794),Pete Nance,42481794,SF/PF/F/UTIL,4800,MIL@HOU 04/01/2026 08:00PM ET,MIL,10.63
,,,,,,,,,,,,,PF/C,Taylor Hendricks (42481783),Taylor Hendricks,42481783,PF/C/F/UTIL,4800,NYK@MEM 04/01/2026 08:00PM ET,MEM,15.97
,,,,,,,,,,,,,C,Olivier-Maxence Prosper (42481787),Olivier-Maxence Prosper,42481787,C/UTIL,4800,NYK@MEM 04/01/2026 08:00PM ET,MEM,17.48
,,,,,,,,,,,,,SG/SF,Ja'Kobe Walter (42481805),Ja'Kobe Walter,42481805,SG/SF/F/G/UTIL,4700,SAC@TOR 04/01/2026 08:00PM ET,TOR,14.72
,,,,,,,,,,,,,PG,Walter Clayton Jr. (42481810),Walter Clayton Jr.,42481810,PG/G/UTIL,4700,NYK@MEM 04/01/2026 08:00PM ET,MEM,17.49
,,,,,,,,,,,,,PG,Davion Mitchell (42481802),Davion Mitchell,42481802,PG/G/UTIL,4700,BOS@MIA 04/01/2026 07:30PM ET,MIA,24.41
,,,,,,,,,,,,,PG/SG,Tre Johnson (42481815),Tre Johnson,42481815,PG/SG/G/UTIL,4600,PHI@WAS 04/01/2026 07:00PM ET,WAS,20.74
,,,,,,,,,,,,,SF/PF,Leonard Miller (42481823),Leonard Miller,42481823,SF/PF/F/UTIL,4600,IND@CHI 04/01/2026 08:00PM ET,CHI,12.62
,,,,,,,,,,,,,PF/C,Collin Murray-Boyles (42481819),Collin Murray-Boyles,42481819,PF/C/F/UTIL,4600,SAC@TOR 04/01/2026 08:00PM ET,TOR,20.52
,,,,,,,,,,,,,PG,Killian Hayes (42481832),Killian Hayes,42481832,PG/G/UTIL,4600,SAC@TOR 04/01/2026 08:00PM ET,SAC,14.35
,,,,,,,,,,,,,C,Jericho Sims (42481813),Jericho Sims,42481813,C/UTIL,4600,MIL@HOU 04/01/2026 08:00PM ET,MIL,13.05
,,,,,,,,,,,,,SG/SF,Jahmai Mashack (42481827),Jahmai Mashack,42481827,SG/SF/F/G/UTIL,4600,NYK@MEM 04/01/2026 08:00PM ET,MEM,13.70
,,,,,,,,,,,,,C,Andre Drummond (42481839),Andre Drummond,42481839,C/UTIL,4500,PHI@WAS 04/01/2026 07:00PM ET,PHI,21.44
,,,,,,,,,,,,,C,Julian Reese (42481853),Julian Reese,42481853,C/UTIL,4500,PHI@WAS 04/01/2026 07:00PM ET,WAS,29.89
,,,,,,,,,,,,,SG,Aaron Nesmith (42481841),Aaron Nesmith,42481841,SG/G/UTIL,4500,IND@CHI 04/01/2026 08:00PM ET,IND,24.51
,,,,,,,,,,,,,PF/C,Dylan Cardwell (42481844),Dylan Cardwell,42481844,PF/C/F/UTIL,4500,SAC@TOR 04/01/2026 08:00PM ET,SAC,20.32
,,,,,,,,,,,,,SG/SF,Taurean Prince (42481848),Taurean Prince,42481848,SG/SF/F/G/UTIL,4500,MIL@HOU 04/01/2026 08:00PM ET,MIL,14.05
,,,,,,,,,,,,,SF/PF,Rayan Rupert (42481857),Rayan Rupert,42481857,SF/PF/F/UTIL,4500,NYK@MEM 04/01/2026 08:00PM ET,MEM,10.34
,,,,,,,,,,,,,SF/PF,Sam Hauser (42481835),Sam Hauser,42481835,SF/PF/F/UTIL,4500,BOS@MIA 04/01/2026 07:30PM ET,BOS,18.42
,,,,,,,,,,,,,SG,Jaden Hardy (42481861),Jaden Hardy,42481861,SG/G/UTIL,4400,PHI@WAS 04/01/2026 07:00PM ET,WAS,13.42
,,,,,,,,,,,,,PF,Andre Jackson Jr. (42481864),Andre Jackson Jr.,42481864,PF/F/UTIL,4400,MIL@HOU 04/01/2026 08:00PM ET,MIL,5.44
,,,,,,,,,,,,,PF,Tyler Burton (42481867),Tyler Burton,42481867,PF/F/UTIL,4400,NYK@MEM 04/01/2026 08:00PM ET,MEM,20.93
,,,,,,,,,,,,,C,Luka Garza (42481855),Luka Garza,42481855,C/UTIL,4400,BOS@MIA 04/01/2026 07:30PM ET,BOS,15.71
,,,,,,,,,,,,,PG,Sharife Cooper (42481879),Sharife Cooper,42481879,PG/G/UTIL,4300,PHI@WAS 04/01/2026 07:00PM ET,WAS,14.40
,,,,,,,,,,,,,SG/SF,Tari Eason (42481874),Tari Eason,42481874,SG/SF/F/G/UTIL,4300,MIL@HOU 04/01/2026 08:00PM ET,HOU,24.61
,,,,,,,,,,,,,PG/SG,DeJon Jarreau (42481870),DeJon Jarreau,42481870,PG/SG/G/UTIL,4300,NYK@MEM 04/01/2026 08:00PM ET,MEM,21.52
,,,,,,,,,,,,,PF/C,Dominick Barlow (42481888),Dominick Barlow,42481888,PF/C/F/UTIL,4200,PHI@WAS 04/01/2026 07:00PM ET,PHI,18.68
,,,,,,,,,,,,,SG/SF,Isaac Okoro (42481892),Isaac Okoro,42481892,SG/SF/F/G/UTIL,4200,IND@CHI 04/01/2026 08:00PM ET,CHI,17.39
,,,,,,,,,,,,,PF,Jaylen Wells (42481885),Jaylen Wells,42481885,PF/F/UTIL,4200,NYK@MEM 04/01/2026 08:00PM ET,MEM,21.36
,,,,,,,,,,,,,C,Mitchell Robinson (42481897),Mitchell Robinson,42481897,C/UTIL,4200,NYK@MEM 04/01/2026 08:00PM ET,NYK,21.54
,,,,,,,,,,,,,SG,Baylor Scheierman (42481882),Baylor Scheierman,42481882,SG/G/UTIL,4200,BOS@MIA 04/01/2026 07:30PM ET,BOS,13.09
,,,,,,,,,,,,,PG/SG,Rob Dillingham (42481905),Rob Dillingham,42481905,PG/SG/G/UTIL,4100,IND@CHI 04/01/2026 08:00PM ET,CHI,11.96
,,,,,,,,,,,,,C,Sandro Mamukelashvili (42481899),Sandro Mamukelashvili,42481899,C/UTIL,4100,SAC@TOR 04/01/2026 08:00PM ET,TOR,23.07
,,,,,,,,,,,,,PG/SG,AJ Green (42481901),AJ Green,42481901,PG/SG/G/UTIL,4100,MIL@HOU 04/01/2026 08:00PM ET,MIL,17.84
,,,,,,,,,,,,,C,Adem Bona (42481921),Adem Bona,42481921,C/UTIL,4000,PHI@WAS 04/01/2026 07:00PM ET,PHI,13.92
,,,,,,,,,,,,,PF/C,Anthony Gill (42481923),Anthony Gill,42481923,PF/C/F/UTIL,4000,PHI@WAS 04/01/2026 07:00PM ET,WAS,11.45
,,,,,,,,,,,,,PF,Patrick Williams (42481918),Patrick Williams,42481918,PF/F/UTIL,4000,IND@CHI 04/01/2026 08:00PM ET,CHI,14.26
,,,,,,,,,,,,,SG/SF,Gradey Dick (42481913),Gradey Dick,42481913,SG/SF/F/G/UTIL,4000,SAC@TOR 04/01/2026 08:00PM ET,TOR,11.35
,,,,,,,,,,,,,PF,Patrick Baldwin Jr. (42481927),Patrick Baldwin Jr.,42481927,PF/F/UTIL,4000,SAC@TOR 04/01/2026 08:00PM ET,SAC,9.53
,,,,,,,,,,,,,PF/C,Mouhamed Gueye (42481909),Mouhamed Gueye,42481909,PF/C/F/UTIL,4000,ATL@ORL 04/01/2026 07:00PM ET,ATL,13.12
,,,,,,,,,,,,,PF,Trendon Watford (42481930),Trendon Watford,42481930,PF/F/UTIL,3900,PHI@WAS 04/01/2026 07:00PM ET,PHI,16.00
,,,,,,,,,,,,,PG,T.J. McConnell (42481941),T.J. McConnell,42481941,PG/G/UTIL,3800,IND@CHI 04/01/2026 08:00PM ET,IND,21.79
,,,,,,,,,,,,,PG,Jevon Carter (42481944),Jevon Carter,42481944,PG/G/UTIL,3800,ATL@ORL 04/01/2026 07:00PM ET,ORL,13.18
,,,,,,,,,,,,,PG,Jose Alvarado (42481938),Jose Alvarado,42481938,PG/G/UTIL,3800,NYK@MEM 04/01/2026 08:00PM ET,NYK,17.37
,,,,,,,,,,,,,PG,Adama Bal (42481947),Adama Bal,42481947,PG/G/UTIL,3800,NYK@MEM 04/01/2026 08:00PM ET,MEM,16.38
