Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
5104829441,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Jack Flaherty (42522481),Chad Patrick (42522482),William Contreras (42522493),Alec Burleson (42522499),Brice Turang (42522492),David Hamilton (42522531),Kevin McGonigle (42522500),Christian Yelich (42522491),Garrett Mitchell (42522548),Nick Loftin (42522554),,SP,Cole Ragans (42522617),Cole Ragans,42522617,P,9200,MIL@KC 04/04/2026 02:10PM ET,KC,15.75
5104829442,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Jack Flaherty (42522481),Chad Patrick (42522482),William Contreras (42522493),Jake Bauers (42522526),Brice Turang (42522492),David Hamilton (42522531),Kevin McGonigle (42522500),Christian Yelich (42522491),Isaac Collins (42522542),Jordan Walker (42522567),,RP,Framber Valdez (42522618),Framber Valdez,42522618,P,8900,STL@DET 04/04/2026 01:10PM ET,DET,20.6
5104829443,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Dustin May (42522483),Ivan Herrera (42522517),Jake Bauers (42522526),JJ Wetherholt (42522529),Miguel Vargas (42522521),Kevin McGonigle (42522500),Christian Yelich (42522491),Starling Marte (42522536),Garrett Mitchell (42522548),,SP,Jack Flaherty (42522481),Jack Flaherty,42522481,P,8500,STL@DET 04/04/2026 01:10PM ET,DET,4.95
5104829444,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Dustin May (42522483),Ivan Herrera (42522517),Alec Burleson (42522499),Nick Loftin (42522554),Miguel Vargas (42522521),Kevin McGonigle (42522500),Christian Yelich (42522491),Jordan Walker (42522567),Jake Bauers (42522526),,SP,Logan Henderson (42522619),Logan Henderson,42522619,P,8500,MIL@KC 04/04/2026 02:10PM ET,MIL,0
5104829445,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Dustin May (42522483),Ivan Herrera (42522517),Alec Burleson (42522499),JJ Wetherholt (42522529),Colt Keith (42522511),Colson Montgomery (42522504),Garrett Mitchell (42522548),Jordan Walker (42522567),Jake Bauers (42522526),,SP,Jacob Misiorowski (42522620),Jacob Misiorowski,42522620,P,8500,MIL@KC 04/04/2026 02:10PM ET,MIL,25.78
5104829446,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Dustin May (42522483),Ivan Herrera (42522517),Jake Bauers (42522526),JJ Wetherholt (42522529),Colt Keith (42522511),Andres Gimenez (42522535),Starling Marte (42522536),Garrett Mitchell (42522548),Thomas Saggese (42522577),,SP,Brandon Woodruff (42522621),Brandon Woodruff,42522621,P,8500,MIL@KC 04/04/2026 02:10PM ET,MIL,20.85
5104829447,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Luinder Avila (42522484),Pedro Pages (42522560),Alec Burleson (42522499),JJ Wetherholt (42522529),Colt Keith (42522511),Colson Montgomery (42522504),Starling Marte (42522536),Garrett Mitchell (42522548),Jordan Walker (42522567),,SP,Cody Ponce (42522622),Cody Ponce,42522622,P,8400,TOR@CWS 04/04/2026 02:10PM ET,TOR,8.05
5104829448,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Luinder Avila (42522484),Ivan Herrera (42522517),Alec Burleson (42522499),JJ Wetherholt (42522529),Colt Keith (42522511),Colson Montgomery (42522504),Garrett Mitchell (42522548),Nick Loftin (42522554),Thomas Saggese (42522577),,SP,Max Scherzer (42522623),Max Scherzer,42522623,P,8400,TOR@CWS 04/04/2026 02:10PM ET,TOR,20.5
5104829449,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Luinder Avila (42522484),Ivan Herrera (42522517),Alec Burleson (42522499),JJ Wetherholt (42522529),Colt Keith (42522511),Andres Gimenez (42522535),Isaac Collins (42522542),Garrett Mitchell (42522548),Jordan Walker (42522567),,SP,Trey Yesavage (42522624),Trey Yesavage,42522624,P,8400,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
5104829450,MLB $100 Dime Time [Just $0.10!] (Turbo),189427111,$0.10 ,Chad Patrick (42522482),Luinder Avila (42522484),Ivan Herrera (42522517),Alec Burleson (42522499),JJ Wetherholt (42522529),Colt Keith (42522511),Colson Montgomery (42522504),Jordan Walker (42522567),Brandon Lockridge (42522569),Davis Schneider (42522539),,SP,Jose Berrios (42522625),Jose Berrios,42522625,P,8400,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Chad Patrick (42522482),Chad Patrick,42522482,P,8200,MIL@KC 04/04/2026 02:10PM ET,MIL,12.15
,,,,,,,,,,,,,,,RP,Seth Lugo (42522626),Seth Lugo,42522626,P,8000,MIL@KC 04/04/2026 02:10PM ET,KC,21.25
,,,,,,,,,,,,,,,SP,Kris Bubic (42522627),Kris Bubic,42522627,P,8000,MIL@KC 04/04/2026 02:10PM ET,KC,20.5
,,,,,,,,,,,,,,,SP,Michael Wacha (42522628),Michael Wacha,42522628,P,8000,MIL@KC 04/04/2026 02:10PM ET,KC,25.1
,,,,,,,,,,,,,,,SP,Reese Olson (42522631),Reese Olson,42522631,P,7900,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,SP,Justin Verlander (42522632),Justin Verlander,42522632,P,7900,STL@DET 04/04/2026 01:10PM ET,DET,-4.55
,,,,,,,,,,,,,,,SP,Casey Mize (42522633),Casey Mize,42522633,P,7900,STL@DET 04/04/2026 01:10PM ET,DET,25.9
,,,,,,,,,,,,,,,RP,Eric Lauer (42522629),Eric Lauer,42522629,P,7900,TOR@CWS 04/04/2026 02:10PM ET,TOR,27.6
,,,,,,,,,,,,,,,SP,Shane Bieber (42522630),Shane Bieber,42522630,P,7900,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Dustin May (42522483),Dustin May,42522483,P,7500,STL@DET 04/04/2026 01:10PM ET,STL,-3.6
,,,,,,,,,,,,,,,SP,Brandon Sproat (42522634),Brandon Sproat,42522634,P,7500,MIL@KC 04/04/2026 02:10PM ET,MIL,-7.25
,,,,,,,,,,,,,,,RP,Kyle Harrison (42522635),Kyle Harrison,42522635,P,7500,MIL@KC 04/04/2026 02:10PM ET,MIL,22.25
,,,,,,,,,,,,,,,SP,Shane Drohan (42522636),Shane Drohan,42522636,P,7500,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Jake Woodford (42522637),Jake Woodford,42522637,P,7500,MIL@KC 04/04/2026 02:10PM ET,MIL,7.78
,,,,,,,,,,,,,,,SP,Quinn Priester (42522638),Quinn Priester,42522638,P,7500,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Davis Martin (42522639),Davis Martin,42522639,P,7300,TOR@CWS 04/04/2026 02:10PM ET,CWS,16.45
,,,,,,,,,,,,,,,SP,Michael McGreevy (42522640),Michael McGreevy,42522640,P,7200,STL@DET 04/04/2026 01:10PM ET,STL,15.3
,,,,,,,,,,,,,,,RP,Andre Pallante (42522641),Andre Pallante,42522641,P,7200,STL@DET 04/04/2026 01:10PM ET,STL,17.65
,,,,,,,,,,,,,,,RP,Matthew Liberatore (42522642),Matthew Liberatore,42522642,P,7200,STL@DET 04/04/2026 01:10PM ET,STL,10.48
,,,,,,,,,,,,,,,SP,Troy Melton (42522643),Troy Melton,42522643,P,6900,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,SP,Keider Montero (42522644),Keider Montero,42522644,P,6900,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,SP,Jackson Jobe (42522645),Jackson Jobe,42522645,P,6900,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,Luinder Avila (42522484),Luinder Avila,42522484,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Alec Marsh (42522646),Alec Marsh,42522646,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Mason Black (42522647),Mason Black,42522647,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Bailey Falter (42522648),Bailey Falter,42522648,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,-0.25
,,,,,,,,,,,,,,,RP,Daniel Lynch IV (42522649),Daniel Lynch IV,42522649,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,3.05
,,,,,,,,,,,,,,,SP,Noah Cameron (42522650),Noah Cameron,42522650,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,20.25
,,,,,,,,,,,,,,,RP,Stephen Kolek (42522651),Stephen Kolek,42522651,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Ryan Bergert (42522652),Ryan Bergert,42522652,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Mitch Spence (42522653),Mitch Spence,42522653,P,6600,MIL@KC 04/04/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Coleman Crow (42522654),Coleman Crow,42522654,P,6500,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Robert Gasser (42522655),Robert Gasser,42522655,P,6500,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Patrick Corbin (42522656),Patrick Corbin,42522656,P,6300,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Drew Thorpe (42522657),Drew Thorpe,42522657,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Sean Newcomb (42522658),Sean Newcomb,42522658,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,4.45
,,,,,,,,,,,,,,,SP,Sean Burke (42522659),Sean Burke,42522659,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,15.65
,,,,,,,,,,,,,,,RP,Mike Vasil (42522660),Mike Vasil,42522660,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Jonathan Cannon (42522661),Jonathan Cannon,42522661,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Anthony Kay (42522662),Anthony Kay,42522662,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,12.3
,,,,,,,,,,,,,,,RP,Shane Smith (42522663),Shane Smith,42522663,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,-6.25
,,,,,,,,,,,,,,,SP,Erick Fedde (42522664),Erick Fedde,42522664,P,6300,TOR@CWS 04/04/2026 02:10PM ET,CWS,9.05
,,,,,,,,,,,,,,,SP,Brycen Mautz (42522665),Brycen Mautz,42522665,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,SP,Tekoah Roby (42522666),Tekoah Roby,42522666,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Gordon Graceffo (42522667),Gordon Graceffo,42522667,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,2.93
,,,,,,,,,,,,,,,SP,Hunter Dobbins (42522668),Hunter Dobbins,42522668,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Kyle Leahy (42522669),Kyle Leahy,42522669,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,-0.75
,,,,,,,,,,,,,,,SP,Richard Fitts (42522670),Richard Fitts,42522670,P,6200,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,SS,Bobby Witt Jr. (42522487),Bobby Witt Jr.,42522487,SS,6100,MIL@KC 04/04/2026 02:10PM ET,KC,6
,,,,,,,,,,,,,,,1B,Vladimir Guerrero Jr. (42522488),Vladimir Guerrero Jr.,42522488,1B,5900,TOR@CWS 04/04/2026 02:10PM ET,TOR,6.14
,,,,,,,,,,,,,,,OF,George Springer (42522489),George Springer,42522489,OF,5400,TOR@CWS 04/04/2026 02:10PM ET,TOR,7.71
,,,,,,,,,,,,,,,3B,Maikel Garcia (42522490),Maikel Garcia,42522490,3B,4900,MIL@KC 04/04/2026 02:10PM ET,KC,7.83
,,,,,,,,,,,,,,,OF,Christian Yelich (42522491),Christian Yelich,42522491,OF,4800,MIL@KC 04/04/2026 02:10PM ET,MIL,10.67
,,,,,,,,,,,,,,,RP,Mason Fluharty (42522485),Mason Fluharty,42522485,P,4700,TOR@CWS 04/04/2026 02:10PM ET,TOR,1.49
,,,,,,,,,,,,,,,2B,Brice Turang (42522492),Brice Turang,42522492,2B,4700,MIL@KC 04/04/2026 02:10PM ET,MIL,13.67
,,,,,,,,,,,,,,,OF,Jackson Chourio (42522583),Jackson Chourio,42522583,OF,4700,MIL@KC 04/04/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,C,William Contreras (42522493),William Contreras,42522493,C,4600,MIL@KC 04/04/2026 02:10PM ET,MIL,8.67
,,,,,,,,,,,,,,,RP,Grant Taylor (42522486),Grant Taylor,42522486,P,4500,TOR@CWS 04/04/2026 02:10PM ET,CWS,3.92
,,,,,,,,,,,,,,,OF,Riley Greene (42522496),Riley Greene,42522496,OF,4400,STL@DET 04/04/2026 01:10PM ET,DET,7.29
,,,,,,,,,,,,,,,3B,Kazuma Okamoto (42522494),Kazuma Okamoto,42522494,3B,4400,TOR@CWS 04/04/2026 02:10PM ET,TOR,7.86
,,,,,,,,,,,,,,,OF,Daulton Varsho (42522495),Daulton Varsho,42522495,OF,4400,TOR@CWS 04/04/2026 02:10PM ET,TOR,3.43
,,,,,,,,,,,,,,,1B,Munetaka Murakami (42522497),Munetaka Murakami,42522497,1B,4300,TOR@CWS 04/04/2026 02:10PM ET,CWS,9.57
,,,,,,,,,,,,,,,1B,Alec Burleson (42522499),Alec Burleson,42522499,1B,4200,STL@DET 04/04/2026 01:10PM ET,STL,8.71
,,,,,,,,,,,,,,,3B/SS,Kevin McGonigle (42522500),Kevin McGonigle,42522500,3B/SS,4200,STL@DET 04/04/2026 01:10PM ET,DET,8.86
,,,,,,,,,,,,,,,1B,Vinnie Pasquantino (42522498),Vinnie Pasquantino,42522498,1B,4200,MIL@KC 04/04/2026 02:10PM ET,KC,5.67
,,,,,,,,,,,,,,,1B,Spencer Torkelson (42522503),Spencer Torkelson,42522503,1B,4100,STL@DET 04/04/2026 01:10PM ET,DET,4.17
,,,,,,,,,,,,,,,OF,Sal Frelick (42522502),Sal Frelick,42522502,OF,4100,MIL@KC 04/04/2026 02:10PM ET,MIL,6.33
,,,,,,,,,,,,,,,OF,Kerry Carpenter (42522507),Kerry Carpenter,42522507,OF,4000,STL@DET 04/04/2026 01:10PM ET,DET,3.43
,,,,,,,,,,,,,,,SP,Jake Miller (42522678),Jake Miller,42522678,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,SP,Tink Hence (42522679),Tink Hence,42522679,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,SP,Ty Madden (42522680),Ty Madden,42522680,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,Nick Raquet (42522683),Nick Raquet,42522683,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (42522684),Cooper Hjerpe,42522684,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Sawyer Gipson-Long (42522691),Sawyer Gipson-Long,42522691,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,JoJo Romero (42522696),JoJo Romero,42522696,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,3.45
,,,,,,,,,,,,,,,RP,Matt Pushard (42522700),Matt Pushard,42522700,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,-4.15
,,,,,,,,,,,,,,,RP,Brant Hurter (42522703),Brant Hurter,42522703,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,2.18
,,,,,,,,,,,,,,,RP,Chris Roycroft (42522708),Chris Roycroft,42522708,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,-0.85
,,,,,,,,,,,,,,,RP,Kenley Jansen (42522710),Kenley Jansen,42522710,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,4.2
,,,,,,,,,,,,,,,RP,Will Vest (42522712),Will Vest,42522712,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,1.09
,,,,,,,,,,,,,,,RP,Tyler Holton (42522713),Tyler Holton,42522713,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,2.73
,,,,,,,,,,,,,,,RP,Connor Seabold (42522715),Connor Seabold,42522715,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,10.65
,,,,,,,,,,,,,,,RP,Brenan Hanifee (42522717),Brenan Hanifee,42522717,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,Kyle Finnegan (42522719),Kyle Finnegan,42522719,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,2.62
,,,,,,,,,,,,,,,RP,Drew Sommers (42522720),Drew Sommers,42522720,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,Ryne Stanek (42522724),Ryne Stanek,42522724,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,4.05
,,,,,,,,,,,,,,,RP,George Soriano (42522727),George Soriano,42522727,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,1.28
,,,,,,,,,,,,,,,SP,Riley O'Brien (42522728),Riley O'Brien,42522728,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,4.84
,,,,,,,,,,,,,,,RP,Justin Bruihl (42522737),Justin Bruihl,42522737,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,1.2
,,,,,,,,,,,,,,,RP,Ryan Fernandez (42522738),Ryan Fernandez,42522738,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Matt Svanson (42522739),Matt Svanson,42522739,P,4000,STL@DET 04/04/2026 01:10PM ET,STL,-1.75
,,,,,,,,,,,,,,,RP,Bailey Horn (42522743),Bailey Horn,42522743,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,RP,Enmanuel De Jesus (42522744),Enmanuel De Jesus,42522744,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,2.45
,,,,,,,,,,,,,,,RP,Drew Anderson (42522746),Drew Anderson,42522746,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,-0.18
,,,,,,,,,,,,,,,RP,Beau Brieske (42522747),Beau Brieske,42522747,P,4000,STL@DET 04/04/2026 01:10PM ET,DET,0
,,,,,,,,,,,,,,,3B/SS,Colson Montgomery (42522504),Colson Montgomery,42522504,3B/SS,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,6.71
,,,,,,,,,,,,,,,RP,Prelander Berroa (42522671),Prelander Berroa,42522671,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Lazaro Estrada (42522672),Lazaro Estrada,42522672,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Jake Bloss (42522673),Jake Bloss,42522673,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Adam Macko (42522675),Adam Macko,42522675,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,RP,David Sandlin (42522676),David Sandlin,42522676,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Duncan Davitt (42522677),Duncan Davitt,42522677,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Tanner McDougal (42522682),Tanner McDougal,42522682,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Ky Bush (42522685),Ky Bush,42522685,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Ricky Tiedemann (42522688),Ricky Tiedemann,42522688,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Bowden Francis (42522692),Bowden Francis,42522692,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Spencer Miles (42522693),Spencer Miles,42522693,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,3.5
,,,,,,,,,,,,,,,RP,Tommy Nance (42522695),Tommy Nance,42522695,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,2.28
,,,,,,,,,,,,,,,RP,Jeff Hoffman (42522697),Jeff Hoffman,42522697,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,6.3
,,,,,,,,,,,,,,,RP,Yimi Garcia (42522699),Yimi Garcia,42522699,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Chase Lee (42522704),Chase Lee,42522704,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Wikelman Gonzalez (42522706),Wikelman Gonzalez,42522706,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Jordan Hicks (42522709),Jordan Hicks,42522709,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,-0.32
,,,,,,,,,,,,,,,RP,Tyler Rogers (42522711),Tyler Rogers,42522711,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,2.85
,,,,,,,,,,,,,,,RP,Brandon Eisert (42522714),Brandon Eisert,42522714,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Seranthony Dominguez (42522721),Seranthony Dominguez,42522721,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,2.53
,,,,,,,,,,,,,,,RP,Braydon Fisher (42522722),Braydon Fisher,42522722,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,5.05
,,,,,,,,,,,,,,,RP,Jordan Leasure (42522723),Jordan Leasure,42522723,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,1.54
,,,,,,,,,,,,,,,RP,Lucas Sims (42522731),Lucas Sims,42522731,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,4.7
,,,,,,,,,,,,,,,RP,Louis Varland (42522732),Louis Varland,42522732,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,4.39
,,,,,,,,,,,,,,,RP,Brendon Little (42522734),Brendon Little,42522734,P,4000,TOR@CWS 04/04/2026 02:10PM ET,TOR,-0.62
,,,,,,,,,,,,,,,RP,Tyler Gilbert (42522735),Tyler Gilbert,42522735,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,-3.55
,,,,,,,,,,,,,,,RP,Chris Murphy (42522736),Chris Murphy,42522736,P,4000,TOR@CWS 04/04/2026 02:10PM ET,CWS,0.7
